elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
3050,92799,15000,15000,0,0,0,0,0,315354,15,92784,15,94,94,186,876,1,1000,860,94,94,94,93,93,24,1,15000,15,15,15,2,186,2,186,15000,15,15000,15,315354,15,2026978,0
3060,93072,15000,15000,0,0,0,0,0,315354,15,93057,15,95,95,187,1149,2,0,1057,95,95,95,93,93,2,1,15000,15,15,15,2,187,2,187,15000,15,15000,15,315354,15,2032984,0
3070,93448,15000,15000,0,0,0,0,0,315354,15,93433,15,95,95,187,1525,2,0,1057,95,95,95,93,93,12,1,15000,15,15,15,2,187,2,187,15000,15,15000,15,315354,15,2041256,0
3080,93645,15000,15000,0,0,0,0,0,315354,15,93630,15,95,95,188,723,1,1000,679,95,95,95,94,94,22,1,15000,15,15,15,2,188,2,188,15000,15,15000,15,315354,15,2045612,0
3090,93986,15000,15000,0,0,0,0,0,315354,15,93971,15,95,95,188,1064,2,1000,679,95,96,95,94,94,30,1,15000,15,15,15,2,188,2,188,15000,15,15000,15,315354,15,2053136,0
3100,94361,15000,15000,0,0,0,0,0,315354,15,94346,15,96,96,189,1439,2,0,1071,96,96,96,94,94,10,1,15000,15,15,15,2,189,2,189,15000,15,15000,15,315354,15,2061386,0
3110,94742,15000,15000,0,0,0,0,0,315354,15,94727,15,96,96,189,1820,2,0,1071,96,96,96,94,94,20,1,15000,15,15,15,2,189,2,189,15000,15,15000,15,315354,15,2069768,0
3120,94975,15000,15000,0,0,0,0,0,315354,15,94960,15,97,97,191,1054,2,1000,1047,97,97,97,95,95,4,1,15000,15,15,15,2,191,2,191,15000,15,15000,15,315354,15,2074894,0
3130,95281,15000,15000,0,0,0,0,0,315354,15,95266,15,97,97,191,1360,2,1000,1047,97,97,97,95,95,12,1,15000,15,15,15,2,191,2,191,15000,15,15000,15,315354,15,2081626,0
3140,95477,15000,15000,0,0,0,0,0,315354,15,95462,15,97,97,192,557,1,1000,451,97,97,97,96,96,22,1,15000,15,15,15,2,192,2,192,15000,15,15000,15,315354,15,2085960,0
3150,95840,15000,15000,0,0,0,0,0,315354,15,95825,15,97,97,192,920,1,1000,451,97,97,97,96,96,32,1,15000,15,15,15,2,192,2,192,15000,15,15000,15,315354,15,2093946,0
3160,96189,15000,15000,0,0,0,0,0,315354,15,96174,15,98,98,193,1269,2,0,1057,98,98,98,96,96,6,1,15000,15,15,15,2,193,2,193,15000,15,15000,15,315354,15,2101624,0
3170,96544,15000,15000,0,0,0,0,0,315354,15,96529,15,98,98,193,1624,2,0,1057,98,98,98,96,96,16,1,15000,15,15,15,2,193,2,193,15000,15,15000,15,315354,15,2109434,0
3180,96881,15000,15000,0,0,0,0,0,315354,15,96866,15,98,98,193,1961,2,0,1057,98,98,98,96,96,24,1,15000,15,15,15,2,193,2,193,15000,15,15000,15,315354,15,2116848,0
3190,97075,15000,15000,0,0,0,0,0,315354,15,97060,15,99,99,195,1156,2,0,1020,99,99,99,97,97,2,1,15000,15,15,15,2,195,2,195,15000,15,15000,15,315354,15,2121138,0
3200,97304,15000,15000,0,0,0,0,0,315354,15,97289,15,99,99,196,386,1,1000,380,99,99,99,98,98,12,1,15000,15,15,15,2,196,2,196,15000,15,15000,15,315354,15,2126198,0
3210,97646,15000,15000,0,0,0,0,0,315354,15,97631,15,99,99,196,728,1,1000,380,99,99,99,98,98,22,1,15000,15,15,15,2,196,2,196,15000,15,15000,15,315354,15,2133722,0
3220,97981,15000,15000,0,0,0,0,0,315354,15,97966,15,100,100,197,1063,2,0,1023,100,100,100,98,98,0,1,15000,15,15,15,2,197,2,197,15000,15,15000,15,315354,15,2141114,0
3230,98345,15000,15000,0,0,0,0,0,315354,15,98330,15,100,100,197,1427,2,0,1023,100,100,100,98,98,10,1,15000,15,15,15,2,197,2,197,15000,15,15000,15,315354,15,2149100,0
3240,98728,15000,15000,0,0,0,0,0,315354,15,98713,15,100,100,197,1810,2,0,1023,100,100,100,98,98,20,1,15000,15,15,15,2,197,2,197,15000,15,15000,15,315354,15,2157526,0
3250,98926,15000,15000,0,0,0,0,0,315354,15,98911,15,100,100,198,1009,2,1000,885,100,101,100,99,99,30,1,15000,15,15,15,2,198,2,198,15000,15,15000,15,315354,15,2161904,0
3261,99303,15000,15000,0,0,0,0,0,315354,15,99288,15,101,101,199,1386,2,0,1018,101,101,101,99,99,10,1,15000,15,15,15,2,199,2,199,15000,15,15000,15,315354,15,2170198,0
3270,99639,15000,15000,0,0,0,0,0,315354,15,99624,15,101,101,199,1722,2,0,1018,101,101,101,99,99,18,1,15000,15,15,15,2,199,2,199,15000,15,15000,15,315354,15,2177678,0
3280,99828,15000,15000,0,0,0,0,0,315354,15,99813,15,101,101,200,912,1,1000,819,101,101,101,100,100,28,1,15000,15,15,15,2,200,2,200,15000,15,15000,15,315354,15,2181770,0
3290,100204,15000,15000,0,0,0,0,0,315354,15,100189,15,102,102,201,1288,2,0,1016,102,102,102,100,100,6,1,15000,15,15,15,2,201,2,201,15000,15,15000,15,315354,15,2190042,0
3300,100569,15000,15000,0,0,0,0,0,315354,15,100554,15,102,102,201,1653,2,0,1016,102,102,102,100,100,16,1,15000,15,15,15,2,201,2,201,15000,15,15000,15,315354,15,2198072,0
3310,100627,15000,15000,0,0,0,0,0,315354,15,100612,15,102,102,202,712,1,1000,654,102,102,102,101,101,26,1,15000,15,15,15,2,202,2,202,15000,15,15000,15,315354,15,2199370,0
3320,100997,15000,15000,0,0,0,0,0,315354,15,100982,15,103,103,203,1083,2,0,1061,103,103,103,101,101,0,1,15000,15,15,15,2,203,2,203,15000,15,15000,15,315354,15,2207532,0
3330,101374,15000,15000,0,0,0,0,0,315354,15,101359,15,103,103,203,1459,2,0,1061,103,103,103,101,101,10,1,15000,15,15,15,2,203,2,203,15000,15,15000,15,315354,15,2215804,0
3340,101755,15000,15000,0,0,0,0,0,315354,15,101740,15,103,103,203,1840,2,0,1061,103,103,103,101,101,20,1,15000,15,15,15,2,203,2,203,15000,15,15000,15,315354,15,2224208,0
3350,101966,15000,15000,0,0,0,0,0,315354,15,101951,15,104,104,205,1052,2,0,1007,104,104,104,102,102,0,1,15000,15,15,15,2,205,2,205,15000,15,15000,15,315354,15,2228850,0
3360,102304,15000,15000,0,0,0,0,0,315354,15,102289,15,104,104,205,1390,2,0,1007,104,104,104,102,102,10,1,15000,15,15,15,2,205,2,205,15000,15,15000,15,315354,15,2236286,0
3370,102528,15000,15000,0,0,0,0,0,315354,15,102513,15,104,104,206,615,1,1000,610,104,104,104,103,103,20,1,15000,15,15,15,2,206,2,206,15000,15,15000,15,315354,15,2241236,0
3380,102875,15000,15000,0,0,0,0,0,315354,15,102860,15,104,104,206,962,1,1000,610,104,104,104,103,103,30,1,15000,15,15,15,2,206,2,206,15000,15,15000,15,315354,15,2248870,0
3390,103256,15000,15000,0,0,0,0,0,315354,15,103241,15,105,105,207,1343,2,0,1017,105,105,105,103,103,8,1,15000,15,15,15,2,207,2,207,15000,15,15000,15,315354,15,2257252,0
3400,103593,15000,15000,0,0,0,0,0,315354,15,103578,15,105,105,207,1680,2,0,1017,105,105,105,103,103,18,1,15000,15,15,15,2,207,2,207,15000,15,15000,15,315354,15,2264666,0
3410,103877,15000,15000,0,0,0,0,0,315354,15,103862,15,105,105,208,965,1,1000,953,105,105,105,104,104,28,1,15000,15,15,15,2,208,2,208,15000,15,15000,15,315354,15,2270936,0
3420,104176,15000,15000,0,0,0,0,0,315354,15,104161,15,106,106,209,1264,2,0,1027,106,106,106,104,104,6,1,15000,15,15,15,2,209,2,209,15000,15,15000,15,315354,15,2277514,0
3430,104436,15000,15000,0,0,0,0,0,315354,15,104421,15,106,106,210,525,1,1000,518,106,106,106,105,105,16,1,15000,15,15,15,2,210,2,210,15000,15,15000,15,315354,15,2283256,0
3440,104746,15000,15000,0,0,0,0,0,315354,15,104731,15,106,106,210,835,1,1000,518,106,106,106,105,105,26,1,15000,15,15,15,2,210,2,210,15000,15,15000,15,315354,15,2290076,0
3450,105088,15000,15000,0,0,0,0,0,315354,15,105073,15,107,107,211,1177,2,0,1034,107,107,107,105,105,2,1,15000,15,15,15,2,211,2,211,15000,15,15000,15,315354,15,2297600,0
3460,105464,15000,15000,0,0,0,0,0,315354,15,105449,15,107,107,211,1553,2,0,1034,107,107,107,105,105,14,1,15000,15,15,15,2,211,2,211,15000,15,15000,15,315354,15,2305872,0
3470,105756,15000,15000,0,0,0,0,0,315354,15,105741,15,107,107,212,846,1,1000,840,107,107,107,106,106,24,1,15000,15,15,15,2,212,2,212,15000,15,15000,15,315354,15,2312318,0
3480,106034,15000,15000,0,0,0,0,0,315354,15,106019,15,108,108,213,1124,2,0,1038,108,108,108,106,106,2,1,15000,15,15,15,2,213,2,213,15000,15,15000,15,315354,15,2318434,0
3490,106380,15000,15000,0,0,0,0,0,315354,15,106365,15,108,108,213,1470,2,0,1038,108,108,108,106,106,10,1,15000,15,15,15,2,213,2,213,15000,15,15000,15,315354,15,2326046,0
3500,106703,15000,15000,0,0,0,0,0,315354,15,106688,15,108,108,214,794,1,1000,791,108,108,108,107,107,20,1,15000,15,15,15,2,214,2,214,15000,15,15000,15,315354,15,2333174,0
3510,106949,15000,15000,0,0,0,0,0,315354,15,106934,15,108,108,214,1040,2,1000,791,108,109,108,107,107,30,1,15000,15,15,15,2,214,2,214,15000,15,15000,15,315354,15,2338586,0
3520,107335,15000,15000,0,0,0,0,0,315354,15,107320,15,109,109,215,1426,2,0,1044,109,109,109,107,107,10,1,15000,15,15,15,2,215,2,215,15000,15,15000,15,315354,15,2347078,0
3530,107638,15000,15000,0,0,0,0,0,315354,15,107623,15,109,109,216,730,1,1000,721,109,109,109,108,108,18,1,15000,15,15,15,2,216,2,216,15000,15,15000,15,315354,15,2353766,0
3540,107874,15000,15000,0,0,0,0,0,315354,15,107859,15,109,109,216,966,1,1000,721,109,109,109,108,108,28,1,15000,15,15,15,2,216,2,216,15000,15,15000,15,315354,15,2358980,0
3550,108254,15000,15000,0,0,0,0,0,315354,15,108239,15,110,110,217,1346,2,0,1062,110,110,110,108,108,6,1,15000,15,15,15,2,217,2,217,15000,15,15000,15,315354,15,2367318,0
3560,108567,15000,15000,0,0,0,0,0,315354,15,108552,15,110,110,218,660,1,1000,657,110,110,110,109,109,16,1,15000,15,15,15,2,218,2,218,15000,15,15000,15,315354,15,2374226,0
3570,108823,15000,15000,0,0,0,0,0,315354,15,108808,15,110,110,218,916,1,1000,657,110,110,110,109,109,26,1,15000,15,15,15,2,218,2,218,15000,15,15000,15,315354,15,2379858,0
3580,109157,15000,15000,0,0,0,0,0,315354,15,109142,15,111,111,219,1250,2,0,1072,111,111,111,109,109,4,1,15000,15,15,15,2,219,2,219,15000,15,15000,15,315354,15,2387228,0
3590,109524,15000,15000,0,0,0,0,0,315354,15,109509,15,111,111,220,618,1,1000,610,111,111,111,110,110,14,1,15000,15,15,15,2,220,2,220,15000,15,15000,15,315354,15,2395302,0
3600,109742,15000,15000,0,0,0,0,0,315354,15,109727,15,111,111,220,836,1,1000,610,111,111,111,110,110,24,1,15000,15,15,15,2,220,2,220,15000,15,15000,15,315354,15,2400098,0
3610,110008,15000,15000,0,0,0,0,0,315354,15,109993,15,112,112,221,1102,2,0,1063,112,112,112,110,110,0,1,15000,15,15,15,2,221,2,221,15000,15,15000,15,315354,15,2405950,0
3620,110339,15000,15000,0,0,0,0,0,315354,15,110324,15,112,112,221,1433,2,0,1063,112,112,112,110,110,10,1,15000,15,15,15,2,221,2,221,15000,15,15000,15,315354,15,2413232,0
3630,110720,15000,15000,0,0,0,0,0,315354,15,110705,15,112,112,221,1814,2,0,1063,112,112,112,110,110,20,1,15000,15,15,15,2,221,2,221,15000,15,15000,15,315354,15,2421636,0
3640,110929,15000,15000,0,0,0,0,0,315354,15,110914,15,113,113,223,1024,2,0,1007,113,113,113,111,111,0,1,15000,15,15,15,2,223,2,223,15000,15,15000,15,315354,15,2426234,0
3650,111300,15000,15000,0,0,0,0,0,315354,15,111285,15,113,113,223,1395,2,0,1007,113,113,113,111,111,10,1,15000,15,15,15,2,223,2,223,15000,15,15000,15,315354,15,2434396,0
3660,111502,15000,15000,0,0,0,0,0,315354,15,111487,15,113,113,224,598,1,1000,476,113,113,113,112,112,20,1,15000,15,15,15,2,224,2,224,15000,15,15000,15,315354,15,2438862,0
3670,111845,15000,15000,0,0,0,0,0,315354,15,111830,15,113,113,224,941,1,1000,476,113,113,113,112,112,30,1,15000,15,15,15,2,224,2,224,15000,15,15000,15,315354,15,2446408,0
3680,112219,15000,15000,0,0,0,0,0,315354,15,112204,15,114,114,225,1315,2,0,1013,114,114,114,112,112,8,1,15000,15,15,15,2,225,2,225,15000,15,15000,15,315354,15,2454636,0
3690,112604,15000,15000,0,0,0,0,0,315354,15,112589,15,114,114,225,1700,2,0,1013,114,114,114,112,112,18,1,15000,15,15,15,2,225,2,225,15000,15,15000,15,315354,15,2463106,0
3700,112795,15000,15000,0,0,0,0,0,315354,15,112780,15,114,114,226,893,1,1000,769,114,114,114,113,113,28,1,15000,15,15,15,2,226,2,226,15000,15,15000,15,315354,15,2467374,0
3710,113140,15000,15000,0,0,0,0,0,315354,15,113125,15,115,115,227,1237,2,0,1025,115,115,115,113,113,4,1,15000,15,15,15,2,227,2,227,15000,15,15000,15,315354,15,2474920,0
3720,113514,15000,15000,0,0,0,0,0,315354,15,113499,15,115,115,227,1611,2,0,1025,115,115,115,113,113,14,1,15000,15,15,15,2,227,2,227,15000,15,15000,15,315354,15,2483148,0
3730,113716,15000,15000,0,0,0,0,0,315354,15,113701,15,115,115,228,814,1,1000,714,115,115,115,114,114,26,1,15000,15,15,15,2,228,2,228,15000,15,15000,15,315354,15,2487614,0
3740,114101,15000,15000,0,0,0,0,0,315354,15,114086,15,116,116,229,1199,2,0,1036,116,116,116,114,114,4,1,15000,15,15,15,2,229,2,229,15000,15,15000,15,315354,15,2496084,0
3750,114480,15000,15000,0,0,0,0,0,315354,15,114465,15,116,116,229,1578,2,0,1036,116,116,116,114,114,14,1,15000,15,15,15,2,229,2,229,15000,15,15000,15,315354,15,2504422,0
3760,114638,15000,15000,0,0,0,0,0,315354,15,114623,15,116,116,230,737,1,1000,655,116,116,116,115,115,22,1,15000,15,15,15,2,230,2,230,15000,15,15000,15,315354,15,2507920,0
3770,115029,15000,15000,0,0,0,0,0,315354,15,115014,15,117,117,231,1128,2,0,1055,117,117,117,115,115,0,1,15000,15,15,15,2,231,2,231,15000,15,15000,15,315354,15,2516522,0
3780,115404,15000,15000,0,0,0,0,0,315354,15,115389,15,117,117,231,1503,2,0,1055,117,117,117,115,115,10,1,15000,15,15,15,2,231,2,231,15000,15,15000,15,315354,15,2524772,0
3790,115601,15000,15000,0,0,0,0,0,315354,15,115586,15,117,117,232,701,1,1000,590,117,117,117,116,116,22,1,15000,15,15,15,2,232,2,232,15000,15,15000,15,315354,15,2529128,0
3800,115948,15000,15000,0,0,0,0,0,315354,15,115933,15,117,117,232,1048,2,1000,590,117,118,117,116,116,30,1,15000,15,15,15,2,232,2,232,15000,15,15000,15,315354,15,2536762,0
3810,116317,15000,15000,0,0,0,0,0,315354,15,116302,15,118,118,233,1417,2,0,1076,118,118,118,116,116,8,1,15000,15,15,15,2,233,2,233,15000,15,15000,15,315354,15,2544880,0
3820,116515,15000,15000,0,0,0,0,0,315354,15,116500,15,118,118,234,616,1,1000,517,118,118,118,117,117,18,1,15000,15,15,15,2,234,2,234,15000,15,15000,15,315354,15,2549258,0
3830,116899,15000,15000,0,0,0,0,0,315354,15,116884,15,118,118,234,1000,1,1000,517,118,118,118,117,117,28,1,15000,15,15,15,2,234,2,234,15000,15,15000,15,315354,15,2557706,0
3840,117274,15000,15000,0,0,0,0,0,315354,15,117259,15,119,119,235,1375,2,0,1002,119,119,119,117,117,8,1,15000,15,15,15,2,235,2,235,15000,15,15000,15,315354,15,2565956,0
3850,117556,15000,15000,0,0,0,0,0,315354,15,117541,15,119,119,236,658,1,1000,650,119,119,119,118,118,18,1,15000,15,15,15,2,236,2,236,15000,15,15000,15,315354,15,2572182,0
3860,117819,15000,15000,0,0,0,0,0,315354,15,117804,15,119,119,236,921,1,1000,650,119,119,119,118,118,28,1,15000,15,15,15,2,236,2,236,15000,15,15000,15,315354,15,2577968,0
3870,118197,15000,15000,0,0,0,0,0,315354,15,118182,15,120,120,237,1299,2,0,1023,120,120,120,118,118,6,1,15000,15,15,15,2,237,2,237,15000,15,15000,15,315354,15,2586284,0
3880,118577,15000,15000,0,0,0,0,0,315354,15,118562,15,120,120,237,1679,2,0,1023,120,120,120,118,118,16,1,15000,15,15,15,2,237,2,237,15000,15,15000,15,315354,15,2594644,0
3890,118823,15000,15000,0,0,0,0,0,315354,15,118808,15,120,120,238,926,1,1000,922,120,120,120,119,119,26,1,15000,15,15,15,2,238,2,238,15000,15,15000,15,315354,15,2600078,0
3900,119115,15000,15000,0,0,0,0,0,315354,15,119100,15,121,121,239,1218,2,0,1027,121,121,121,119,119,4,1,15000,15,15,15,2,239,2,239,15000,15,15000,15,315354,15,2606502,0
3910,119383,15000,15000,0,0,0,0,0,315354,15,119368,15,121,121,239,1486,2,0,1027,121,121,121,119,119,14,1,15000,15,15,15,2,239,2,239,15000,15,15000,15,315354,15,2612398,0
3920,119579,15000,15000,0,0,0,0,0,315354,15,119564,15,121,121,240,683,1,1000,649,121,121,121,120,120,24,1,15000,15,15,15,2,240,2,240,15000,15,15000,15,315354,15,2616732,0
3930,119959,15000,15000,0,0,0,0,0,315354,15,119944,15,122,122,241,1063,2,0,1033,122,122,122,120,120,0,1,15000,15,15,15,2,241,2,241,15000,15,15000,15,315354,15,2625092,0
3940,120299,15000,15000,0,0,0,0,0,315354,15,120284,15,122,122,241,1403,2,0,1033,122,122,122,120,120,10,1,15000,15,15,15,2,241,2,241,15000,15,15000,15,315354,15,2632572,0
3950,120511,15000,15000,0,0,0,0,0,315354,15,120496,15,122,122,242,616,1,1000,604,122,122,122,121,121,20,1,15000,15,15,15,2,242,2,242,15000,15,15000,15,315354,15,2637258,0
3960,120890,15000,15000,0,0,0,0,0,315354,15,120875,15,122,122,242,995,1,1000,604,122,122,122,121,121,30,1,15000,15,15,15,2,242,2,242,15000,15,15000,15,315354,15,2645618,0
3970,121268,15000,15000,0,0,0,0,0,315354,15,121253,15,123,123,243,1373,2,0,1053,123,123,123,121,121,8,1,15000,15,15,15,2,243,2,243,15000,15,15000,15,315354,15,2653934,0
3980,121442,15000,15000,0,0,0,0,0,315354,15,121427,15,123,123,244,548,1,1000,534,123,123,123,122,122,16,1,15000,15,15,15,2,244,2,244,15000,15,15000,15,315354,15,2657762,0
3990,121816,15000,15000,0,0,0,0,0,315354,15,121801,15,123,123,244,922,1,1000,534,123,123,123,122,122,26,1,15000,15,15,15,2,244,2,244,15000,15,15000,15,315354,15,2666012,0
4000,122191,15000,15000,0,0,0,0,0,315354,15,122176,15,124,124,245,1297,2,0,1001,124,124,124,122,122,8,1,15000,15,15,15,2,245,2,245,15000,15,15000,15,315354,15,2674262,0
4010,122396,15000,15000,0,0,0,0,0,315354,15,122381,15,124,124,246,503,1,1000,470,124,124,124,123,123,18,1,15000,15,15,15,2,246,2,246,15000,15,15000,15,315354,15,2678772,0
4020,122780,15000,15000,0,0,0,0,0,315354,15,122765,15,124,124,246,887,1,1000,470,124,124,124,123,123,28,1,15000,15,15,15,2,246,2,246,15000,15,15000,15,315354,15,2687220,0
4030,123124,15000,15000,0,0,0,0,0,315354,15,123109,15,125,125,247,1231,2,0,1013,125,125,125,123,123,4,1,15000,15,15,15,2,247,2,247,15000,15,15000,15,315354,15,2694810,0
4040,123504,15000,15000,0,0,0,0,0,315354,15,123489,15,125,125,247,1611,2,0,1013,125,125,125,123,123,14,1,15000,15,15,15,2,247,2,247,15000,15,15000,15,315354,15,2703148,0
4050,123859,15000,15000,0,0,0,0,0,315354,15,123844,15,125,125,248,967,1,1000,960,125,125,125,124,124,26,1,15000,15,15,15,2,248,2,248,15000,15,15000,15,315354,15,2710980,0
4060,124083,15000,15000,0,0,0,0,0,315354,15,124068,15,126,126,249,1191,2,0,1036,126,126,126,124,124,4,1,15000,15,15,15,2,249,2,249,15000,15,15000,15,315354,15,2715908,0
4071,124462,15000,15000,0,0,0,0,0,315354,15,124447,15,126,126,249,1570,2,0,1036,126,126,126,124,124,14,1,15000,15,15,15,2,249,2,249,15000,15,15000,15,315354,15,2724246,0
4080,124620,15000,15000,0,0,0,0,0,315354,15,124605,15,126,126,250,729,1,1000,682,126,126,126,125,125,22,1,15000,15,15,15,2,250,2,250,15000,15,15000,15,315354,15,2727744,0
4090,125011,15000,15000,0,0,0,0,0,315354,15,124996,15,127,127,251,1120,2,0,1057,127,127,127,125,125,0,1,15000,15,15,15,2,251,2,251,15000,15,15000,15,315354,15,2736346,0
4100,125385,15000,15000,0,0,0,0,0,315354,15,125370,15,127,127,251,1494,2,0,1057,127,127,127,125,125,10,1,15000,15,15,15,2,251,2,251,15000,15,15000,15,315354,15,2744596,0
4110,125730,15000,15000,0,0,0,0,0,315354,15,125715,15,127,127,252,840,1,1000,828,127,127,127,126,126,22,1,15000,15,15,15,2,252,2,252,15000,15,15000,15,315354,15,2752186,0
4120,125943,15000,15000,0,0,0,0,0,315354,15,125928,15,128,128,253,1053,2,0,1002,128,128,128,126,126,0,1,15000,15,15,15,2,253,2,253,15000,15,15000,15,315354,15,2756894,0
4130,126316,15000,15000,0,0,0,0,0,315354,15,126301,15,128,128,253,1426,2,0,1002,128,128,128,126,126,10,1,15000,15,15,15,2,253,2,253,15000,15,15000,15,315354,15,2765078,0
4140,126640,15000,15000,0,0,0,0,0,315354,15,126625,15,128,128,254,751,1,1000,734,128,128,128,127,127,20,1,15000,15,15,15,2,254,2,254,15000,15,15000,15,315354,15,2772228,0
4150,126907,15000,15000,0,0,0,0,0,315354,15,126892,15,128,128,254,1018,2,1000,734,128,129,128,127,127,30,1,15000,15,15,15,2,254,2,254,15000,15,15000,15,315354,15,2778102,0
4161,127281,15000,15000,0,0,0,0,0,315354,15,127266,15,129,129,255,1392,2,0,1030,129,129,129,127,127,8,1,15000,15,15,15,2,255,2,255,15000,15,15000,15,315354,15,2786352,0
4170,127576,15000,15000,0,0,0,0,0,315354,15,127561,15,129,129,256,688,1,1000,678,129,129,129,128,128,18,1,15000,15,15,15,2,256,2,256,15000,15,15000,15,315354,15,2792842,0
4180,127826,15000,15000,0,0,0,0,0,315354,15,127811,15,129,129,256,938,1,1000,678,129,129,129,128,128,28,1,15000,15,15,15,2,256,2,256,15000,15,15000,15,315354,15,2798342,0
4190,128212,15000,15000,0,0,0,0,0,315354,15,128197,15,130,130,257,1324,2,0,1038,130,130,130,128,128,6,1,15000,15,15,15,2,257,2,257,15000,15,15000,15,315354,15,2806834,0
4200,128508,15000,15000,0,0,0,0,0,315354,15,128493,15,130,130,258,621,1,1000,608,130,130,130,129,129,16,1,15000,15,15,15,2,258,2,258,15000,15,15000,15,315354,15,2813368,0
4210,128747,15000,15000,0,0,0,0,0,315354,15,128732,15,130,130,258,860,1,1000,608,130,130,130,129,129,26,1,15000,15,15,15,2,258,2,258,15000,15,15000,15,315354,15,2818626,0
4220,129131,15000,15000,0,0,0,0,0,315354,15,129116,15,131,131,259,1244,2,0,1073,131,131,131,129,129,4,1,15000,15,15,15,2,259,2,259,15000,15,15000,15,315354,15,2827074,0
4230,129518,15000,15000,0,0,0,0,0,315354,15,129503,15,131,131,259,1631,2,0,1073,131,131,131,129,129,14,1,15000,15,15,15,2,259,2,259,15000,15,15000,15,315354,15,2835588,0
4240,129714,15000,15000,0,0,0,0,0,315354,15,129699,15,131,131,260,828,1,1000,665,131,131,131,130,130,24,1,15000,15,15,15,2,260,2,260,15000,15,15000,15,315354,15,2839944,0
4250,130099,15000,15000,0,0,0,0,0,315354,15,130084,15,132,132,261,1213,2,0,1019,132,132,132,130,130,4,1,15000,15,15,15,2,261,2,261,15000,15,15000,15,315354,15,2848392,0
4260,130440,15000,15000,0,0,0,0,0,315354,15,130425,15,132,132,261,1554,2,0,1019,132,132,132,130,130,14,1,15000,15,15,15,2,261,2,261,15000,15,15000,15,315354,15,2855894,0
4270,130825,15000,15000,0,0,0,0,0,315354,15,130810,15,132,132,261,1939,2,0,1019,132,132,132,130,130,24,1,15000,15,15,15,2,261,2,261,15000,15,15000,15,315354,15,2864386,0
4280,131022,15000,15000,0,0,0,0,0,315354,15,131007,15,133,133,263,1137,2,0,1041,133,133,133,131,131,2,1,15000,15,15,15,2,263,2,263,15000,15,15000,15,315354,15,2868720,0
4290,131400,15000,15000,0,0,0,0,0,315354,15,131385,15,133,133,263,1515,2,0,1041,133,133,133,131,131,12,1,15000,15,15,15,2,263,2,263,15000,15,15000,15,315354,15,2877036,0
4300,131740,15000,15000,0,0,0,0,0,315354,15,131725,15,133,133,264,856,1,1000,851,133,133,133,132,132,22,1,15000,15,15,15,2,264,2,264,15000,15,15000,15,315354,15,2884538,0
4310,131949,15000,15000,0,0,0,0,0,315354,15,131934,15,134,134,265,1065,2,0,1056,134,134,134,132,132,0,1,15000,15,15,15,2,265,2,265,15000,15,15000,15,315354,15,2889136,0
4320,132333,15000,15000,0,0,0,0,0,315354,15,132318,15,134,134,265,1449,2,0,1056,134,134,134,132,132,10,1,15000,15,15,15,2,265,2,265,15000,15,15000,15,315354,15,2897606,0
4330,132682,15000,15000,0,0,0,0,0,315354,15,132667,15,134,134,266,799,1,1000,791,134,134,134,133,133,20,1,15000,15,15,15,2,266,2,266,15000,15,15000,15,315354,15,2905284,0
4340,132911,15000,15000,0,0,0,0,0,315354,15,132896,15,135,135,267,1028,2,0,1009,135,135,135,133,133,0,1,15000,15,15,15,2,267,2,267,15000,15,15000,15,315354,15,2910322,0
4350,133253,15000,15000,0,0,0,0,0,315354,15,133238,15,135,135,267,1370,2,0,1009,135,135,135,133,133,8,1,15000,15,15,15,2,267,2,267,15000,15,15000,15,315354,15,2917846,0
4360,133591,15000,15000,0,0,0,0,0,315354,15,133576,15,135,135,268,709,1,1000,701,135,135,135,134,134,18,1,15000,15,15,15,2,268,2,268,15000,15,15000,15,315354,15,2925304,0
