elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
7920,250755,51000,51000,0,0,0,0,0,1110595,51,250704,51,252,252,502,954,1,1000,855,252,252,252,251,251,28,1,51000,51,51,51,11,502,11,502,51000,51,51000,51,1110595,51,5609537,0
7930,251152,51000,51000,0,0,0,0,0,1110595,51,251101,51,253,253,503,1351,2,0,1072,253,253,253,251,251,6,1,51000,51,51,51,11,503,11,503,51000,51,51000,51,1110595,51,5618714,0
7940,251536,51000,51000,0,0,0,0,0,1110595,51,251485,51,253,253,503,1735,2,0,1072,253,253,253,251,251,16,1,51000,51,51,51,11,503,11,503,51000,51,51000,51,1110595,51,5627523,0
7950,251743,51000,51000,0,0,0,0,0,1110595,51,251692,51,253,253,504,943,1,1000,783,253,253,253,252,252,26,1,51000,51,51,51,11,504,11,504,51000,51,51000,51,1110595,51,5632284,0
7960,252136,51000,51000,0,0,0,0,0,1110595,51,252085,51,254,254,505,1336,2,0,1042,254,254,254,252,252,6,1,51000,51,51,51,11,505,11,505,51000,51,51000,51,1110595,51,5641323,0
7970,252490,51000,51000,0,0,0,0,0,1110595,51,252439,51,254,254,506,691,1,1000,677,254,254,254,253,253,16,1,51000,51,51,51,11,506,11,506,51000,51,51000,51,1110595,51,5649488,0
7980,252699,51000,51000,0,0,0,0,0,1110595,51,252648,51,254,254,506,900,1,1000,677,254,254,254,253,253,26,1,51000,51,51,51,11,506,11,506,51000,51,51000,51,1110595,51,5654295,0
7990,253093,51000,51000,0,0,0,0,0,1110595,51,253042,51,255,255,507,1294,2,0,1032,255,255,255,253,253,6,1,51000,51,51,51,11,507,11,507,51000,51,51000,51,1110595,51,5663380,0
8000,253402,51000,51000,0,0,0,0,0,1110595,51,253351,51,255,255,508,604,1,1000,596,255,255,255,254,254,16,1,51000,51,51,51,11,508,11,508,51000,51,51000,51,1110595,51,5670487,0
8010,253687,51000,51000,0,0,0,0,0,1110595,51,253636,51,255,255,508,889,1,1000,596,255,255,255,254,254,26,1,51000,51,51,51,11,508,11,508,51000,51,51000,51,1110595,51,5677042,0
8020,254084,51000,51000,0,0,0,0,0,1110595,51,254033,51,256,256,509,1286,2,0,1003,256,256,256,254,254,6,1,51000,51,51,51,11,509,11,509,51000,51,51000,51,1110595,51,5686173,0
8030,254343,51000,51000,0,0,0,0,0,1110595,51,254292,51,256,256,510,546,1,1000,536,256,256,256,255,255,16,1,51000,51,51,51,11,510,11,510,51000,51,51000,51,1110595,51,5692153,0
8040,254635,51000,51000,0,0,0,0,0,1110595,51,254584,51,256,256,510,838,1,1000,536,256,256,256,255,255,26,1,51000,51,51,51,11,510,11,510,51000,51,51000,51,1110595,51,5698869,0
8050,255034,51000,51000,0,0,0,0,0,1110595,51,254983,51,257,257,511,1237,2,0,1067,257,257,257,255,255,4,1,51000,51,51,51,11,511,11,511,51000,51,51000,51,1110595,51,5708046,0
8060,255425,51000,51000,0,0,0,0,0,1110595,51,255374,51,257,257,511,1628,2,0,1067,257,257,257,255,255,14,1,51000,51,51,51,11,511,11,511,51000,51,51000,51,1110595,51,5717039,0
8070,255704,51000,51000,0,0,0,0,0,1110595,51,255653,51,257,257,512,908,1,1000,905,257,257,257,256,256,24,1,51000,51,51,51,11,512,11,512,51000,51,51000,51,1110595,51,5723479,0
8080,256017,51000,51000,0,0,0,0,0,1110595,51,255966,51,258,258,513,1221,2,0,1031,258,258,258,256,256,4,1,51000,51,51,51,11,513,11,513,51000,51,51000,51,1110595,51,5730678,0
8090,256218,51000,51000,0,0,0,0,0,1110595,51,256167,51,258,258,514,423,1,1000,419,258,258,258,257,257,14,1,51000,51,51,51,11,514,11,514,51000,51,51000,51,1110595,51,5735347,0
8100,256567,51000,51000,0,0,0,0,0,1110595,51,256516,51,258,258,514,772,1,1000,419,258,258,258,257,257,24,1,51000,51,51,51,11,514,11,514,51000,51,51000,51,1110595,51,5743351,0
8110,256842,51000,51000,0,0,0,0,0,1110595,51,256791,51,259,259,515,1047,2,0,1041,259,259,259,257,257,0,1,51000,51,51,51,11,515,11,515,51000,51,51000,51,1110595,51,5749676,0
8120,257233,51000,51000,0,0,0,0,0,1110595,51,257182,51,259,259,515,1438,2,0,1041,259,259,259,257,257,8,1,51000,51,51,51,11,515,11,515,51000,51,51000,51,1110595,51,5758692,0
8130,257624,51000,51000,0,0,0,0,0,1110595,51,257573,51,259,259,516,830,1,1000,822,259,259,259,258,258,20,1,51000,51,51,51,11,516,11,516,51000,51,51000,51,1110595,51,5767685,0
8140,257832,51000,51000,0,0,0,0,0,1110595,51,257781,51,260,260,517,1038,2,0,1025,260,260,260,258,258,0,1,51000,51,51,51,11,517,11,517,51000,51,51000,51,1110595,51,5772469,0
8150,258187,51000,51000,0,0,0,0,0,1110595,51,258136,51,260,260,517,1393,2,0,1025,260,260,260,258,258,8,1,51000,51,51,51,11,517,11,517,51000,51,51000,51,1110595,51,5780634,0
8160,258580,51000,51000,0,0,0,0,0,1110595,51,258529,51,260,260,517,1786,2,0,1025,260,260,260,258,258,18,1,51000,51,51,51,11,517,11,517,51000,51,51000,51,1110595,51,5789673,0
8170,258778,51000,51000,0,0,0,0,0,1110595,51,258727,51,260,260,518,985,1,1000,966,260,260,260,259,259,28,1,51000,51,51,51,11,518,11,518,51000,51,51000,51,1110595,51,5794273,0
8180,259175,51000,51000,0,0,0,0,0,1110595,51,259124,51,261,261,519,1382,2,0,1074,261,261,261,259,259,6,1,51000,51,51,51,11,519,11,519,51000,51,51000,51,1110595,51,5803381,0
8190,259381,51000,51000,0,0,0,0,0,1110595,51,259330,51,261,261,520,589,1,1000,458,261,261,261,260,260,16,1,51000,51,51,51,11,520,11,520,51000,51,51000,51,1110595,51,5808142,0
8200,259775,51000,51000,0,0,0,0,0,1110595,51,259724,51,261,261,520,983,1,1000,458,261,261,261,260,260,26,1,51000,51,51,51,11,520,11,520,51000,51,51000,51,1110595,51,5817204,0
8210,260130,51000,51000,0,0,0,0,0,1110595,51,260079,51,262,262,521,1338,2,0,1060,262,262,262,260,260,6,1,51000,51,51,51,11,521,11,521,51000,51,51000,51,1110595,51,5825369,0
8220,260520,51000,51000,0,0,0,0,0,1110595,51,260469,51,262,262,521,1728,2,0,1060,262,262,262,260,260,16,1,51000,51,51,51,11,521,11,521,51000,51,51000,51,1110595,51,5834339,0
8230,260724,51000,51000,0,0,0,0,0,1110595,51,260673,51,262,262,522,933,1,1000,759,262,262,262,261,261,26,1,51000,51,51,51,11,522,11,522,51000,51,51000,51,1110595,51,5839054,0
8240,261113,51000,51000,0,0,0,0,0,1110595,51,261062,51,263,263,523,1322,2,0,1032,263,263,263,261,261,6,1,51000,51,51,51,11,523,11,523,51000,51,51000,51,1110595,51,5848001,0
8250,261441,51000,51000,0,0,0,0,0,1110595,51,261390,51,263,263,524,651,1,1000,648,263,263,263,262,262,16,1,51000,51,51,51,11,524,11,524,51000,51,51000,51,1110595,51,5855568,0
8260,261706,51000,51000,0,0,0,0,0,1110595,51,261655,51,263,263,524,916,1,1000,648,263,263,263,262,262,26,1,51000,51,51,51,11,524,11,524,51000,51,51000,51,1110595,51,5861663,0
8270,262058,51000,51000,0,0,0,0,0,1110595,51,262007,51,264,264,525,1268,2,0,1013,264,264,264,262,262,6,1,51000,51,51,51,11,525,11,525,51000,51,51000,51,1110595,51,5869759,0
8280,262313,51000,51000,0,0,0,0,0,1110595,51,262262,51,264,264,526,524,1,1000,521,264,264,264,263,263,16,1,51000,51,51,51,11,526,11,526,51000,51,51000,51,1110595,51,5875647,0
8290,262648,51000,51000,0,0,0,0,0,1110595,51,262597,51,264,264,526,859,1,1000,521,264,264,264,263,263,26,1,51000,51,51,51,11,526,11,526,51000,51,51000,51,1110595,51,5883352,0
8300,263040,51000,51000,0,0,0,0,0,1110595,51,262989,51,265,265,527,1251,2,0,1049,265,265,265,263,263,4,1,51000,51,51,51,11,527,11,527,51000,51,51000,51,1110595,51,5892368,0
8310,263434,51000,51000,0,0,0,0,0,1110595,51,263383,51,265,265,527,1645,2,0,1049,265,265,265,263,263,14,1,51000,51,51,51,11,527,11,527,51000,51,51000,51,1110595,51,5901430,0
8320,263739,51000,51000,0,0,0,0,0,1110595,51,263688,51,265,265,528,951,1,1000,942,265,265,265,264,264,24,1,51000,51,51,51,11,528,11,528,51000,51,51000,51,1110595,51,5908468,0
8330,263989,51000,51000,0,0,0,0,0,1110595,51,263938,51,266,266,529,1201,2,0,1039,266,266,266,264,264,4,1,51000,51,51,51,11,529,11,529,51000,51,51000,51,1110595,51,5914241,0
8340,264283,51000,51000,0,0,0,0,0,1110595,51,264232,51,266,266,530,496,1,1000,491,266,266,266,265,265,14,1,51000,51,51,51,11,530,11,530,51000,51,51000,51,1110595,51,5921003,0
8350,264582,51000,51000,0,0,0,0,0,1110595,51,264531,51,266,266,530,795,1,1000,491,266,266,266,265,265,24,1,51000,51,51,51,11,530,11,530,51000,51,51000,51,1110595,51,5927880,0
8360,264977,51000,51000,0,0,0,0,0,1110595,51,264926,51,267,267,531,1190,2,0,1074,267,267,267,265,265,2,1,51000,51,51,51,11,531,11,531,51000,51,51000,51,1110595,51,5936965,0
8370,265370,51000,51000,0,0,0,0,0,1110595,51,265319,51,267,267,531,1583,2,0,1074,267,267,267,265,265,12,1,51000,51,51,51,11,531,11,531,51000,51,51000,51,1110595,51,5946004,0
8380,265537,51000,51000,0,0,0,0,0,1110595,51,265486,51,267,267,532,751,1,1000,722,267,267,267,266,266,22,1,51000,51,51,51,11,532,11,532,51000,51,51000,51,1110595,51,5949914,0
8390,265935,51000,51000,0,0,0,0,0,1110595,51,265884,51,268,268,533,1149,2,0,1052,268,268,268,266,266,2,1,51000,51,51,51,11,533,11,533,51000,51,51000,51,1110595,51,5959045,0
8400,266324,51000,51000,0,0,0,0,0,1110595,51,266273,51,268,268,533,1538,2,0,1052,268,268,268,266,266,12,1,51000,51,51,51,11,533,11,533,51000,51,51000,51,1110595,51,5967969,0
8410,266416,51000,51000,0,0,0,0,0,1110595,51,266365,51,268,268,534,631,1,1000,567,268,268,268,267,267,22,1,51000,51,51,51,11,534,11,534,51000,51,51000,51,1110595,51,5970108,0
8420,266796,51000,51000,0,0,0,0,0,1110595,51,266745,51,268,268,534,1011,2,1000,567,268,269,268,267,267,32,1,51000,51,51,51,11,534,11,534,51000,51,51000,51,1110595,51,5978848,0
8430,267188,51000,51000,0,0,0,0,0,1110595,51,267137,51,269,269,535,1403,2,0,1066,269,269,269,267,267,8,1,51000,51,51,51,11,535,11,535,51000,51,51000,51,1110595,51,5987887,0
8440,267545,51000,51000,0,0,0,0,0,1110595,51,267494,51,269,269,535,1760,2,0,1066,269,269,269,267,267,16,1,51000,51,51,51,11,535,11,535,51000,51,51000,51,1110595,51,5996075,0
8450,267749,51000,51000,0,0,0,0,0,1110595,51,267698,51,269,269,536,965,1,1000,863,269,269,269,268,268,28,1,51000,51,51,51,11,536,11,536,51000,51,51000,51,1110595,51,6000790,0
8460,268141,51000,51000,0,0,0,0,0,1110595,51,268090,51,270,270,537,1357,2,0,1040,270,270,270,268,268,8,1,51000,51,51,51,11,537,11,537,51000,51,51000,51,1110595,51,6009806,0
8470,268539,51000,51000,0,0,0,0,0,1110595,51,268488,51,270,270,537,1755,2,0,1040,270,270,270,268,268,16,1,51000,51,51,51,11,537,11,537,51000,51,51000,51,1110595,51,6018960,0
8480,268741,51000,51000,0,0,0,0,0,1110595,51,268690,51,270,270,538,958,1,1000,772,270,270,270,269,269,28,1,51000,51,51,51,11,538,11,538,51000,51,51000,51,1110595,51,6023652,0
8491,269134,51000,51000,0,0,0,0,0,1110595,51,269083,51,271,271,539,1351,2,0,1031,271,271,271,269,269,8,1,51000,51,51,51,11,539,11,539,51000,51,51000,51,1110595,51,6032668,0
8500,269462,51000,51000,0,0,0,0,0,1110595,51,269411,51,271,271,540,680,1,1000,674,271,271,271,270,270,16,1,51000,51,51,51,11,540,11,540,51000,51,51000,51,1110595,51,6040235,0
8510,269690,51000,51000,0,0,0,0,0,1110595,51,269639,51,271,271,540,908,1,1000,674,271,271,271,270,270,26,1,51000,51,51,51,11,540,11,540,51000,51,51000,51,1110595,51,6045479,0
8520,270078,51000,51000,0,0,0,0,0,1110595,51,270027,51,272,272,541,1296,2,0,1077,272,272,272,270,270,4,1,51000,51,51,51,11,541,11,541,51000,51,51000,51,1110595,51,6054403,0
8530,270363,51000,51000,0,0,0,0,0,1110595,51,270312,51,272,272,542,582,1,1000,576,272,272,272,271,271,14,1,51000,51,51,51,11,542,11,542,51000,51,51000,51,1110595,51,6060981,0
8540,270674,51000,51000,0,0,0,0,0,1110595,51,270623,51,272,272,542,893,1,1000,576,272,272,272,271,271,24,1,51000,51,51,51,11,542,11,542,51000,51,51000,51,1110595,51,6068134,0
8550,271027,51000,51000,0,0,0,0,0,1110595,51,270976,51,273,273,543,1246,2,0,1057,273,273,273,271,271,4,1,51000,51,51,51,11,543,11,543,51000,51,51000,51,1110595,51,6076253,0
8560,271417,51000,51000,0,0,0,0,0,1110595,51,271366,51,273,273,543,1636,2,0,1057,273,273,273,271,271,14,1,51000,51,51,51,11,543,11,543,51000,51,51000,51,1110595,51,6085223,0
8570,271643,51000,51000,0,0,0,0,0,1110595,51,271592,51,273,273,544,863,1,1000,861,273,273,273,272,272,24,1,51000,51,51,51,11,544,11,544,51000,51,51000,51,1110595,51,6090444,0
8580,272008,51000,51000,0,0,0,0,0,1110595,51,271957,51,274,274,545,1228,2,0,1017,274,274,274,272,272,4,1,51000,51,51,51,11,545,11,545,51000,51,51000,51,1110595,51,6098839,0
8590,272398,51000,51000,0,0,0,0,0,1110595,51,272347,51,274,274,545,1618,2,0,1017,274,274,274,272,272,14,1,51000,51,51,51,11,545,11,545,51000,51,51000,51,1110595,51,6107809,0
8600,272706,51000,51000,0,0,0,0,0,1110595,51,272655,51,274,274,546,927,1,1000,916,274,274,274,273,273,24,1,51000,51,51,51,11,546,11,546,51000,51,51000,51,1110595,51,6114916,0
8610,272961,51000,51000,0,0,0,0,0,1110595,51,272910,51,275,275,547,1182,2,0,1003,275,275,275,273,273,4,1,51000,51,51,51,11,547,11,547,51000,51,51000,51,1110595,51,6120781,0
8620,273286,51000,51000,0,0,0,0,0,1110595,51,273235,51,275,275,548,508,1,1000,499,275,275,275,274,274,14,1,51000,51,51,51,11,548,11,548,51000,51,51000,51,1110595,51,6128279,0
8630,273558,51000,51000,0,0,0,0,0,1110595,51,273507,51,275,275,548,780,1,1000,499,275,275,275,274,274,24,1,51000,51,51,51,11,548,11,548,51000,51,51000,51,1110595,51,6134558,0
8640,273946,51000,51000,0,0,0,0,0,1110595,51,273895,51,276,276,549,1168,2,0,1047,276,276,276,274,274,2,1,51000,51,51,51,11,549,11,549,51000,51,51000,51,1110595,51,6143459,0
8650,274337,51000,51000,0,0,0,0,0,1110595,51,274286,51,276,276,549,1559,2,0,1047,276,276,276,274,274,12,1,51000,51,51,51,11,549,11,549,51000,51,51000,51,1110595,51,6152452,0
8660,274506,51000,51000,0,0,0,0,0,1110595,51,274455,51,276,276,550,729,1,1000,719,276,276,276,275,275,22,1,51000,51,51,51,11,550,11,550,51000,51,51000,51,1110595,51,6156362,0
8670,274890,51000,51000,0,0,0,0,0,1110595,51,274839,51,277,277,551,1113,2,0,1013,277,277,277,275,275,2,1,51000,51,51,51,11,551,11,551,51000,51,51000,51,1110595,51,6165194,0
8680,275279,51000,51000,0,0,0,0,0,1110595,51,275228,51,277,277,551,1502,2,0,1013,277,277,277,275,275,12,1,51000,51,51,51,11,551,11,551,51000,51,51000,51,1110595,51,6174141,0
8690,275481,51000,51000,0,0,0,0,0,1110595,51,275430,51,277,277,552,705,1,1000,621,277,277,277,276,276,22,1,51000,51,51,51,11,552,11,552,51000,51,51000,51,1110595,51,6178810,0
8700,275878,51000,51000,0,0,0,0,0,1110595,51,275827,51,278,278,553,1102,2,0,1071,278,278,278,276,276,0,1,51000,51,51,51,11,553,11,553,51000,51,51000,51,1110595,51,6187941,0
8710,276097,51000,51000,0,0,0,0,0,1110595,51,276046,51,278,278,554,322,1,1000,314,278,278,278,277,277,10,1,51000,51,51,51,11,554,11,554,51000,51,51000,51,1110595,51,6193001,0
8720,276320,51000,51000,0,0,0,0,0,1110595,51,276269,51,278,278,554,545,1,1000,314,278,278,278,277,277,18,1,51000,51,51,51,11,554,11,554,51000,51,51000,51,1110595,51,6198130,0
8730,276707,51000,51000,0,0,0,0,0,1110595,51,276656,51,278,278,554,932,1,1000,314,278,278,278,277,277,30,1,51000,51,51,51,11,554,11,554,51000,51,51000,51,1110595,51,6207031,0
8740,277097,51000,51000,0,0,0,0,0,1110595,51,277046,51,279,279,555,1322,2,0,1008,279,279,279,277,277,8,1,51000,51,51,51,11,555,11,555,51000,51,51000,51,1110595,51,6216001,0
8750,277489,51000,51000,0,0,0,0,0,1110595,51,277438,51,279,279,555,1714,2,0,1008,279,279,279,277,277,18,1,51000,51,51,51,11,555,11,555,51000,51,51000,51,1110595,51,6225017,0
8760,277696,51000,51000,0,0,0,0,0,1110595,51,277645,51,279,279,556,922,1,1000,721,279,279,279,278,278,28,1,51000,51,51,51,11,556,11,556,51000,51,51000,51,1110595,51,6229801,0
8770,278055,51000,51000,0,0,0,0,0,1110595,51,278004,51,280,280,557,1281,2,0,1069,280,280,280,278,278,4,1,51000,51,51,51,11,557,11,557,51000,51,51000,51,1110595,51,6238081,0
8780,278412,51000,51000,0,0,0,0,0,1110595,51,278361,51,280,280,558,639,1,1000,632,280,280,280,279,279,14,1,51000,51,51,51,11,558,11,558,51000,51,51000,51,1110595,51,6246292,0
8790,278648,51000,51000,0,0,0,0,0,1110595,51,278597,51,280,280,558,875,1,1000,632,280,280,280,279,279,24,1,51000,51,51,51,11,558,11,558,51000,51,51000,51,1110595,51,6251720,0
8800,279036,51000,51000,0,0,0,0,0,1110595,51,278985,51,281,281,559,1263,2,0,1040,281,281,281,279,279,4,1,51000,51,51,51,11,559,11,559,51000,51,51000,51,1110595,51,6260667,0
8810,279379,51000,51000,0,0,0,0,0,1110595,51,279328,51,281,281,560,607,1,1000,597,281,281,281,280,280,16,1,51000,51,51,51,11,560,11,560,51000,51,51000,51,1110595,51,6268556,0
8820,279639,51000,51000,0,0,0,0,0,1110595,51,279588,51,281,281,560,867,1,1000,597,281,281,281,280,280,24,1,51000,51,51,51,11,560,11,560,51000,51,51000,51,1110595,51,6274536,0
8830,279992,51000,51000,0,0,0,0,0,1110595,51,279941,51,282,282,561,1220,2,0,1034,282,282,282,280,280,4,1,51000,51,51,51,11,561,11,561,51000,51,51000,51,1110595,51,6282655,0
8840,280389,51000,51000,0,0,0,0,0,1110595,51,280338,51,282,282,561,1617,2,0,1034,282,282,282,280,280,14,1,51000,51,51,51,11,561,11,561,51000,51,51000,51,1110595,51,6291809,0
8850,280728,51000,51000,0,0,0,0,0,1110595,51,280677,51,282,282,562,957,1,1000,956,282,282,282,281,281,24,1,51000,51,51,51,11,562,11,562,51000,51,51000,51,1110595,51,6299606,0
8860,280982,51000,51000,0,0,0,0,0,1110595,51,280931,51,283,283,563,1211,2,0,1079,283,283,283,281,281,2,1,51000,51,51,51,11,563,11,563,51000,51,51000,51,1110595,51,6305448,0
8870,281384,51000,51000,0,0,0,0,0,1110595,51,281333,51,283,283,563,1613,2,0,1079,283,283,283,281,281,12,1,51000,51,51,51,11,563,11,563,51000,51,51000,51,1110595,51,6314694,0
8880,281581,51000,51000,0,0,0,0,0,1110595,51,281530,51,283,283,564,811,1,1000,791,283,283,283,282,282,22,1,51000,51,51,51,11,564,11,564,51000,51,51000,51,1110595,51,6319248,0
8890,281977,51000,51000,0,0,0,0,0,1110595,51,281926,51,284,284,565,1207,2,0,1074,284,284,284,282,282,2,1,51000,51,51,51,11,565,11,565,51000,51,51000,51,1110595,51,6328356,0
8900,282337,51000,51000,0,0,0,0,0,1110595,51,282286,51,284,284,565,1567,2,0,1074,284,284,284,282,282,12,1,51000,51,51,51,11,565,11,565,51000,51,51000,51,1110595,51,6336636,0
8910,282534,51000,51000,0,0,0,0,0,1110595,51,282483,51,284,284,566,765,1,1000,729,284,284,284,283,283,22,1,51000,51,51,51,11,566,11,566,51000,51,51000,51,1110595,51,6341190,0
8920,282932,51000,51000,0,0,0,0,0,1110595,51,282881,51,285,285,567,1163,2,0,1058,285,285,285,283,283,2,1,51000,51,51,51,11,567,11,567,51000,51,51000,51,1110595,51,6350344,0
8930,283327,51000,51000,0,0,0,0,0,1110595,51,283276,51,285,285,567,1558,2,0,1058,285,285,285,283,283,12,1,51000,51,51,51,11,567,11,567,51000,51,51000,51,1110595,51,6359429,0
8940,283532,51000,51000,0,0,0,0,0,1110595,51,283481,51,285,285,568,764,1,1000,628,285,285,285,284,284,22,1,51000,51,51,51,11,568,11,568,51000,51,51000,51,1110595,51,6364167,0
8950,283929,51000,51000,0,0,0,0,0,1110595,51,283878,51,286,286,569,1161,2,0,1040,286,286,286,284,284,2,1,51000,51,51,51,11,569,11,569,51000,51,51000,51,1110595,51,6373298,0
8960,284303,51000,51000,0,0,0,0,0,1110595,51,284252,51,286,286,570,536,1,1000,523,286,286,286,285,285,12,1,51000,51,51,51,11,570,11,570,51000,51,51000,51,1110595,51,6381923,0
8970,284498,51000,51000,0,0,0,0,0,1110595,51,284447,51,286,286,570,731,1,1000,523,286,286,286,285,285,22,1,51000,51,51,51,11,570,11,570,51000,51,51000,51,1110595,51,6386408,0
8980,284896,51000,51000,0,0,0,0,0,1110595,51,284845,51,287,287,571,1129,2,0,1043,287,287,287,285,285,2,1,51000,51,51,51,11,571,11,571,51000,51,51000,51,1110595,51,6395562,0
8990,285291,51000,51000,0,0,0,0,0,1110595,51,285240,51,287,287,571,1524,2,0,1043,287,287,287,285,285,12,1,51000,51,51,51,11,571,11,571,51000,51,51000,51,1110595,51,6404647,0
9000,285678,51000,51000,0,0,0,0,0,1110595,51,285627,51,287,287,572,912,1,1000,906,287,287,287,286,286,22,1,51000,51,51,51,11,572,11,572,51000,51,51000,51,1110595,51,6413571,0
9010,285887,51000,51000,0,0,0,0,0,1110595,51,285836,51,288,288,573,1121,2,0,1028,288,288,288,286,286,2,1,51000,51,51,51,11,573,11,573,51000,51,51000,51,1110595,51,6418378,0
9020,286280,51000,51000,0,0,0,0,0,1110595,51,286229,51,288,288,573,1514,2,0,1028,288,288,288,286,286,12,1,51000,51,51,51,11,573,11,573,51000,51,51000,51,1110595,51,6427417,0
9030,286593,51000,51000,0,0,0,0,0,1110595,51,286542,51,288,288,574,828,1,1000,819,288,288,288,287,287,22,1,51000,51,51,51,11,574,11,574,51000,51,51000,51,1110595,51,6434639,0
9040,286840,51000,51000,0,0,0,0,0,1110595,51,286789,51,289,289,575,1075,2,0,1025,289,289,289,287,287,0,1,51000,51,51,51,11,575,11,575,51000,51,51000,51,1110595,51,6440320,0
9050,287237,51000,51000,0,0,0,0,0,1110595,51,287186,51,289,289,575,1472,2,0,1025,289,289,289,287,287,10,1,51000,51,51,51,11,575,11,575,51000,51,51000,51,1110595,51,6449474,0
9060,287476,51000,51000,0,0,0,0,0,1110595,51,287425,51,289,289,576,712,1,1000,699,289,289,289,288,288,20,1,51000,51,51,51,11,576,11,576,51000,51,51000,51,1110595,51,6454971,0
9070,287840,51000,51000,0,0,0,0,0,1110595,51,287789,51,290,290,577,1076,2,0,1010,290,290,290,288,288,0,1,51000,51,51,51,11,577,11,577,51000,51,51000,51,1110595,51,6463366,0
9080,288240,51000,51000,0,0,0,0,0,1110595,51,288189,51,290,290,577,1476,2,0,1010,290,290,290,288,288,10,1,51000,51,51,51,11,577,11,577,51000,51,51000,51,1110595,51,6472566,0
9090,288437,51000,51000,0,0,0,0,0,1110595,51,288386,51,290,290,578,674,1,1000,579,290,290,290,289,289,22,1,51000,51,51,51,11,578,11,578,51000,51,51000,51,1110595,51,6477097,0
9100,288837,51000,51000,0,0,0,0,0,1110595,51,288786,51,291,291,579,1074,2,0,1002,291,291,291,289,289,0,1,51000,51,51,51,11,579,11,579,51000,51,51000,51,1110595,51,6486297,0
9110,289190,51000,51000,0,0,0,0,0,1110595,51,289139,51,291,291,579,1427,2,0,1002,291,291,291,289,289,10,1,51000,51,51,51,11,579,11,579,51000,51,51000,51,1110595,51,6494416,0
9120,289588,51000,51000,0,0,0,0,0,1110595,51,289537,51,291,291,579,1825,2,0,1002,291,291,291,289,289,20,1,51000,51,51,51,11,579,11,579,51000,51,51000,51,1110595,51,6503570,0
9130,289807,51000,51000,0,0,0,0,0,1110595,51,289756,51,292,292,581,1045,2,0,1001,292,292,292,290,290,4,1,51000,51,51,51,11,581,11,581,51000,51,51000,51,1110595,51,6508630,0
9140,290155,51000,51000,0,0,0,0,0,1110595,51,290104,51,292,292,582,394,1,1000,386,292,292,292,291,291,14,1,51000,51,51,51,11,582,11,582,51000,51,51000,51,1110595,51,6516657,0
9150,290408,51000,51000,0,0,0,0,0,1110595,51,290357,51,292,292,582,647,1,1000,386,292,292,292,291,291,24,1,51000,51,51,51,11,582,11,582,51000,51,51000,51,1110595,51,6522476,0
9160,290805,51000,51000,0,0,0,0,0,1110595,51,290754,51,292,292,582,1044,2,1000,386,292,293,292,291,291,34,1,51000,51,51,51,11,582,11,582,51000,51,51000,51,1110595,51,6531607,0
9170,291205,51000,51000,0,0,0,0,0,1110595,51,291154,51,293,293,583,1444,2,0,1157,293,293,293,291,291,6,1,51000,51,51,51,11,583,11,583,51000,51,51000,51,1110595,51,6540853,0
9180,291560,51000,51000,0,0,0,0,0,1110595,51,291509,51,293,293,583,1799,2,0,1157,293,293,293,291,291,16,1,51000,51,51,51,11,583,11,583,51000,51,51000,51,1110595,51,6548972,0
9190,291764,51000,51000,0,0,0,0,0,1110595,51,291713,51,293,293,584,1004,2,1000,807,293,294,293,292,292,26,1,51000,51,51,51,11,584,11,584,51000,51,51000,51,1110595,51,6553687,0
9200,292168,51000,51000,0,0,0,0,0,1110595,51,292117,51,294,294,585,1408,2,0,1059,294,294,294,292,292,8,1,51000,51,51,51,11,585,11,585,51000,51,51000,51,1110595,51,6562979,0
9210,292451,51000,51000,0,0,0,0,0,1110595,51,292400,51,294,294,586,692,1,1000,686,294,294,294,293,293,18,1,51000,51,51,51,11,586,11,586,51000,51,51000,51,1110595,51,6569511,0
