elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes,phys_footprint_mb,phys_footprint_peak_mb,reclaimable_mb,compressed_mb,conj_snapshots_total,conj_current_epoch,conj_ceiling,conj_durable_watermark,durable_watermark_lag,claims,claim_lag_p50,claim_lag_p99,claim_lag_max,ret_epochs_claim_only,ret_epochs_durability_only,ret_epochs_both,ret_epochs_neither,ret_refs_claim_only,ret_refs_durability_only,ret_refs_both,ret_refs_neither,ret_stamped_bytes,ret_epochs_unslotted,ret_refs_open_epoch,ret_stamped_bytes_open_epoch,indexed_refs,considered_total,dropped_total,matched_nothing_total,absent_total,bytes_freed_total,removed_refs_observed_total,removed_bytes_observed_total,stamped_bytes_total,clean_mb,alloc_live_bytes,alloc_live_mb,alloc_probe_elapsed_s,alloc_probe_seq,je_allocated,je_active,je_resident,je_retained,je_mapped,je_metadata,je_probe_elapsed_s,je_probe_seq,bytes_alloc,bytes_dealloc
0,0.031,0.000,0.000,0.000,,0.078,0.094,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,
60,55.500,2.992,1.516,4.504,37304,47.094,47.094,3.609,0.000,13,4,4,2,2,1,0,0,0,0,1,0,0,0,1000,0,0,20535,0,169,3549,1169,0,0,0,0,0,1000,19820,40355,6.391,,,,,,,,,,,,,,
120,79.203,3.035,2.520,5.555,29778,61.766,61.954,10.984,0.000,26,6,6,4,2,1,0,0,0,0,1,0,0,0,1000,0,0,21000,0,418,8778,1418,3000,3000,0,0,61355,3000,61355,82355,6.469,,,,,,,,,,,,,,
180,99.234,3.180,2.520,5.711,33726,84.985,84.985,7.984,0.000,39,8,8,6,2,1,0,0,0,0,1,0,0,0,1000,0,0,21000,0,606,12726,1606,5000,5000,0,0,103355,5000,103355,124355,6.469,,,,,,,,,,,,,,
240,115.656,3.312,4.527,7.840,38178,99.235,99.844,9.734,0.000,52,10,10,8,2,1,0,0,0,0,1,0,0,0,1000,0,0,21000,0,818,17178,1818,7000,7000,0,0,145355,7000,145355,166355,6.469,,,,,,,,,,,,,,
300,130.984,3.285,4.527,7.812,25746,110.469,115.797,14.875,0.000,65,13,13,11,2,1,0,0,0,0,1,0,0,0,1000,0,0,21000,0,50,1050,1050,9000,9000,0,0,187355,10000,208355,229355,6.469,,,,,,,,,,,,,,
360,154.344,3.422,4.527,7.949,23751,137.673,137.673,10.609,0.000,78,15,15,13,2,1,0,0,0,0,1,0,0,0,1000,0,0,21000,0,131,2751,1131,12000,12000,0,0,250355,12000,250355,271355,6.672,,,,,,,,,,,,,,
420,172.672,3.266,8.543,11.809,29470,144.641,147.266,22.438,0.000,91,17,17,15,2,1,0,0,0,0,1,0,0,0,1000,0,0,21352,0,369,8118,1369,14000,14000,0,0,292355,14000,292355,313707,6.672,,,,,,,,,,,,,,
480,182.469,3.160,8.543,11.711,34122,155.626,155.626,20.250,0.000,104,19,19,17,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,551,12122,1551,16000,16000,0,0,335707,16000,335707,357707,6.672,,,,,,,,,,,,,,
540,196.891,3.301,8.543,11.844,39182,160.266,164.532,29.797,0.000,117,21,21,19,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,781,17182,1781,18000,18000,0,0,379707,18000,379707,401707,6.672,,,,,,,,,,,,,,
600,204.469,3.301,8.543,11.848,43538,192.938,192.938,4.812,0.000,130,23,23,21,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,979,21538,1979,20000,20000,0,0,423707,20000,423707,445707,6.672,,,,,,,,,,,,,,
660,231.844,3.434,8.543,11.977,24090,198.954,206.360,26.078,0.000,143,26,26,24,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,94,2068,1094,23000,23000,0,0,489707,23000,489707,511707,6.672,,,,,,,,,,,,,,
720,245.156,3.355,8.543,11.898,28424,220.923,225.407,17.438,0.000,156,28,28,26,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,292,6424,1292,25000,25000,0,0,533707,25000,533707,555707,6.672,,,,,,,,,,,,,,
781,260.328,3.383,16.574,19.957,33792,223.876,231.579,29.906,0.000,169,30,30,28,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,536,11792,1536,27000,27000,0,0,577707,27000,577707,599707,6.672,,,,,,,,,,,,,,
840,275.078,3.297,16.574,19.875,38038,259.813,259.813,8.469,0.000,182,32,32,30,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,728,16016,1729,29000,29000,0,0,621707,29000,621707,643707,6.672,,,,,,,,,,,,,,
900,282.656,3.277,16.574,19.859,43230,257.438,269.454,18.438,0.000,195,34,34,32,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,965,21230,1965,31000,31000,0,0,665707,31000,665707,687707,6.672,,,,,,,,,,,,,,
960,298.500,3.336,16.574,19.906,32692,270.720,275.188,21.094,0.000,208,37,36,35,2,1,1,1,1,0,0,1,0,0,0,1000,0,22000,0,60,1320,1060,33000,33000,0,0,709707,34000,731707,753707,6.672,,,,,,,,,,,,,,
1020,309.562,3.398,16.574,19.969,27874,274.907,280.298,27.891,0.000,221,39,39,37,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,267,5874,1267,36000,36000,0,0,775707,36000,775707,797707,6.672,,,,,,,,,,,,,,
1080,326.328,3.480,16.574,20.055,33352,281.079,286.938,38.547,0.000,234,41,41,39,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,516,11352,1516,38000,38000,0,0,819707,38000,819707,841707,6.672,,,,,,,,,,,,,,
1140,353.312,3.273,16.574,19.863,37928,315.391,315.563,31.344,0.000,247,43,43,41,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,724,15928,1724,40000,40000,0,0,863707,40000,863707,885707,6.672,,,,,,,,,,,,,,
1200,392.234,3.324,16.574,19.895,43472,346.704,350.220,38.812,0.000,260,45,45,43,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,976,21472,1976,42000,42000,0,0,907707,42000,907707,929707,6.672,,,,,,,,,,,,,,
1260,422.703,3.281,16.574,19.848,32934,368.891,377.188,47.109,0.000,273,48,48,46,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,79,1738,1079,44000,44000,0,0,951707,45000,973707,995707,6.672,,,,,,,,,,,,,,
1320,431.094,3.523,16.574,20.094,29172,373.766,385.438,50.625,0.000,286,50,50,48,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,326,7172,1326,47000,47000,0,0,1017707,47000,1017707,1039707,6.672,,,,,,,,,,,,,,
1380,444.516,3.566,16.574,20.145,33946,391.766,393.657,46.062,0.000,299,52,52,50,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,542,11924,1542,49000,49000,0,0,1061707,49000,1061707,1083707,6.672,,,,,,,,,,,,,,
1440,483.016,3.379,16.574,19.953,26818,436.610,440.001,39.719,0.000,312,54,54,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,757,16654,757,51000,51000,0,0,1105707,52000,1127707,1127707,6.672,,,,,,,,,,,,,,
1500,487.516,3.375,32.637,36.008,22110,428.048,442.782,52.781,0.000,325,57,56,55,2,1,1,1,1,0,0,1,0,0,0,1000,0,22000,0,5,110,1005,54000,54000,0,0,1171707,54000,1171707,1193707,6.672,,,,,,,,,,,,,,
1560,509.953,3.223,32.637,35.855,39358,465.063,467.548,38.219,0.000,338,59,59,57,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,144,3168,1144,55000,55000,0,0,1193707,56000,1215707,1237707,6.672,,,,,,,,,,,,,,
1620,514.625,3.410,32.637,36.047,28996,474.548,479.267,33.438,0.000,351,61,61,59,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,316,6952,1316,57000,57000,0,0,1237707,58000,1259707,1281707,6.672,,,,,,,,,,,,,,
1680,538.391,3.465,32.637,36.102,33638,485.063,493.782,46.656,0.000,364,63,63,61,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,529,11638,1529,60000,60000,0,0,1303707,60000,1303707,1325707,6.672,,,,,,,,,,,,,,
1740,544.344,3.398,32.637,36.035,36982,464.595,494.876,73.078,0.000,377,65,65,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,793,17446,793,62000,62000,0,0,1347707,63000,1369707,1369707,6.672,,,,,,,,,,,,,,
1800,554.156,3.340,32.637,35.977,22154,479.720,498.329,67.766,0.000,390,68,67,66,2,1,1,1,1,0,0,1,0,0,0,1000,0,22000,0,7,154,1007,65000,65000,0,0,1413707,65000,1413707,1435707,6.672,,,,,,,,,,,,,,
1860,573.562,3.195,32.637,35.832,47058,488.438,498.329,78.453,0.000,403,70,70,67,3,1,0,0,0,0,2,0,0,0,2000,0,0,44000,0,139,3058,2139,66000,66000,0,0,1435707,66000,1435707,1479707,6.672,,,,,,,,,,,,,,
1920,593.109,3.332,32.637,35.965,35266,514.157,527.579,72.281,0.000,416,72,72,70,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,339,7458,1339,68000,68000,0,0,1479707,69000,1501707,1523707,6.672,,,,,,,,,,,,,,
1980,598.469,3.590,32.637,36.230,35310,506.892,533.407,84.906,0.000,429,74,74,72,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,605,13310,1605,71000,71000,0,0,1545707,71000,1545707,1567707,6.672,,,,,,,,,,,,,,
2040,602.594,3.457,32.637,36.098,40106,503.126,533.407,92.797,0.000,442,76,76,74,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,821,18062,1821,73000,73000,0,0,1589707,73000,1589707,1611707,6.672,,,,,,,,,,,,,,
2100,609.938,3.430,32.637,36.070,23496,544.813,546.892,58.453,0.000,455,79,79,77,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,68,1496,1068,76000,76000,0,0,1655707,76000,1655707,1677707,6.672,,,,,,,,,,,,,,
2160,611.562,3.250,32.637,35.887,48004,509.735,558.329,91.875,0.000,468,81,81,78,3,1,0,0,0,0,2,0,0,0,2000,0,0,44000,0,182,4004,2182,77000,77000,0,0,1677707,77000,1677707,1721707,6.672,,,,,,,,,,,,,,
2220,613.516,3.293,32.637,35.926,34166,544.563,580.313,62.281,0.000,481,83,83,81,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,362,7964,1362,79000,79000,0,0,1721707,80000,1743707,1765707,6.672,,,,,,,,,,,,,,
2281,629.562,3.469,32.637,36.117,35618,559.142,591.985,63.766,0.000,494,85,85,83,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,619,13618,1619,82000,82000,0,0,1787707,82000,1787707,1809707,6.672,,,,,,,,,,,,,,
2340,637.172,3.371,32.637,36.008,40480,584.876,598.563,45.641,0.000,507,87,87,85,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,840,18480,1840,84000,84000,0,0,1831707,84000,1831707,1853707,6.672,,,,,,,,,,,,,,
2401,648.125,3.355,32.637,35.992,24068,581.595,601.313,59.875,0.000,520,90,90,88,2,1,0,0,0,0,1,0,0,0,1000,0,0,22000,0,94,2068,1094,87000,87000,0,0,1897707,87000,1897707,1919707,6.672,,,,,,,,,,,,,,
