elapsed_secs,render_class,identity_lhs,identity_rhs,identity_holds
15950,CONSISTENT,0,635,0
15960,CONSISTENT,0,984,0
15970,CONSISTENT,1000,1364,0
15980,CONSISTENT,0,606,0
15990,CONSISTENT,0,958,0
16000,CONSISTENT,1000,1340,0
16010,CONSISTENT,1000,1731,0
16020,TORN,0,890,
16030,CONSISTENT,1000,1270,0
16040,CONSISTENT,1000,1653,0
16050,CONSISTENT,0,862,0
16060,CONSISTENT,1000,1252,0
16070,CONSISTENT,0,568,0
16080,CONSISTENT,0,803,0
16090,CONSISTENT,1000,1182,0
16100,CONSISTENT,1000,1578,0
16110,CONSISTENT,0,934,0
16121,CONSISTENT,1000,1164,0
16130,CONSISTENT,1000,1511,0
16140,CONSISTENT,0,808,0
16150,CONSISTENT,1000,1103,0
16160,TORN,1000,1490,
16171,CONSISTENT,0,694,0
16180,CONSISTENT,1000,1034,0
16190,CONSISTENT,1000,1425,0
16200,CONSISTENT,0,625,0
16210,CONSISTENT,0,901,0
16220,CONSISTENT,1000,1288,0
16230,CONSISTENT,1000,1643,0
16240,CONSISTENT,0,836,0
16250,CONSISTENT,1000,1226,0
16260,CONSISTENT,1000,1616,0
16270,CONSISTENT,0,820,0
16280,CONSISTENT,1000,1162,0
16290,CONSISTENT,1000,1551,0
16300,CONSISTENT,0,919,0
16310,CONSISTENT,1000,1132,0
16320,CONSISTENT,1000,1510,0
16331,TORN,0,711,
16340,CONSISTENT,1000,1067,0
16350,CONSISTENT,1000,1450,0
16360,CONSISTENT,0,709,0
16370,CONSISTENT,1000,1044,0
16380,CONSISTENT,1000,1431,0
16390,CONSISTENT,0,595,0
16400,TORN,0,983,
16410,CONSISTENT,1000,1365,0
16420,CONSISTENT,1000,1749,0
16430,CONSISTENT,0,949,0
16440,CONSISTENT,1000,1301,0
16450,CONSISTENT,1000,1688,0
16460,CONSISTENT,0,894,0
16470,CONSISTENT,1000,1287,0
16480,CONSISTENT,1000,1665,0
16490,CONSISTENT,0,828,0
16500,CONSISTENT,1000,1217,0
16510,CONSISTENT,0,355,0
16520,CONSISTENT,0,695,0
16530,CONSISTENT,1000,1074,0
16540,TORN,1000,1468,
16550,CONSISTENT,0,754,0
16560,CONSISTENT,1000,1017,0
16570,CONSISTENT,1000,1408,0
16580,CONSISTENT,0,614,0
16590,CONSISTENT,0,995,0
16600,CONSISTENT,1000,1349,0
16610,CONSISTENT,0,686,0
16620,CONSISTENT,0,940,0
16630,CONSISTENT,1000,1323,0
16640,CONSISTENT,1000,1709,0
16650,CONSISTENT,0,897,0
16660,CONSISTENT,1000,1263,0
16670,CONSISTENT,0,476,0
16680,CONSISTENT,0,847,0
16690,TORN,1000,1235,
16700,TORN,1000,1623,
16710,CONSISTENT,0,796,0
16720,CONSISTENT,1000,1176,0
16730,CONSISTENT,0,495,0
16740,CONSISTENT,0,755,0
16750,CONSISTENT,1000,1141,0
16760,CONSISTENT,1000,1494,0
16770,CONSISTENT,0,857,0
16780,CONSISTENT,1000,1067,0
16790,CONSISTENT,1000,1455,0
16800,CONSISTENT,0,705,0
16810,CONSISTENT,0,950,0
16820,TORN,1000,1346,
16830,CONSISTENT,0,543,0
16840,TORN,0,922,
16850,TORN,1000,1317,
16860,TORN,1000,1657,
16870,CONSISTENT,0,878,0
16880,CONSISTENT,1000,1249,0
16890,CONSISTENT,0,456,0
16900,CONSISTENT,0,845,0
16910,CONSISTENT,1000,1191,0
16920,TORN,1000,1575,
16930,CONSISTENT,0,777,0
16940,CONSISTENT,1000,1160,0
16950,CONSISTENT,0,490,0
16960,CONSISTENT,0,754,0
16970,TORN,1000,1102,
16980,CONSISTENT,1000,1499,0
16990,CONSISTENT,0,854,0
17000,CONSISTENT,1000,1081,0
17010,TORN,1000,1466,
17020,CONSISTENT,0,714,0
17030,CONSISTENT,1000,1004,0
17040,CONSISTENT,1000,1393,0
17050,CONSISTENT,0,595,0
17060,CONSISTENT,0,984,0
17070,CONSISTENT,1000,1336,0
17080,CONSISTENT,1000,1717,0
17090,CONSISTENT,0,909,0
17100,CONSISTENT,1000,1289,0
17110,CONSISTENT,1000,1568,0
17120,CONSISTENT,0,713,0
17130,CONSISTENT,1000,1102,0
17140,CONSISTENT,1000,1490,0
17150,CONSISTENT,0,688,0
17160,CONSISTENT,1000,1065,0
17170,CONSISTENT,1000,1400,0
17180,TORN,1000,1784,
17190,CONSISTENT,0,987,0
17200,CONSISTENT,1000,1364,0
17210,CONSISTENT,1000,1750,0
17220,CONSISTENT,0,945,0
17230,CONSISTENT,1000,1280,0
17240,CONSISTENT,1000,1659,0
17250,CONSISTENT,0,863,0
17260,CONSISTENT,1000,1232,0
17270,CONSISTENT,0,586,0
17280,CONSISTENT,0,777,0
17290,CONSISTENT,1000,1153,0
17300,CONSISTENT,1000,1537,0
17310,CONSISTENT,1000,1917,0
17320,CONSISTENT,1000,1117,0
17330,CONSISTENT,1000,1472,0
17340,CONSISTENT,0,672,0
17350,CONSISTENT,1000,1059,0
17360,CONSISTENT,1000,1437,0
17370,CONSISTENT,0,680,0
17380,CONSISTENT,1000,1013,0
17390,CONSISTENT,1000,1356,0
17400,CONSISTENT,0,545,0
17410,CONSISTENT,0,817,0
17420,CONSISTENT,1000,1195,0
17430,CONSISTENT,1000,1582,0
17440,CONSISTENT,0,742,0
17450,CONSISTENT,1000,1118,0
17460,CONSISTENT,1000,1502,0
17470,CONSISTENT,0,707,0
17480,TORN,1000,1086,
17490,CONSISTENT,1000,1438,0
17500,CONSISTENT,0,639,0
17510,CONSISTENT,1000,1028,0
17520,CONSISTENT,1000,1412,0
17530,CONSISTENT,0,794,0
17540,TORN,0,964,
17550,CONSISTENT,1000,1348,0
17560,CONSISTENT,0,655,0
17570,CONSISTENT,0,938,0
17580,CONSISTENT,1000,1318,0
17590,CONSISTENT,0,630,0
17600,CONSISTENT,0,866,0
17610,CONSISTENT,1000,1245,0
17620,CONSISTENT,1000,1629,0
17630,CONSISTENT,0,886,0
17641,CONSISTENT,1000,1211,0
17650,CONSISTENT,1000,1559,0
17660,CONSISTENT,0,758,0
17670,CONSISTENT,1000,1141,0
17680,CONSISTENT,1000,1526,0
17690,CONSISTENT,0,729,0
17700,TORN,1000,1075,
17710,CONSISTENT,1000,1349,0
17720,CONSISTENT,0,621,0
17730,CONSISTENT,0,925,0
17740,CONSISTENT,1000,1313,0
17750,CONSISTENT,0,597,0
17760,CONSISTENT,0,853,0
17770,CONSISTENT,1000,1245,0
17780,TORN,1000,1635,
17790,CONSISTENT,0,836,0
17800,CONSISTENT,1000,1185,0
17810,CONSISTENT,1000,1565,0
17820,CONSISTENT,0,846,0
17830,CONSISTENT,1000,1152,0
17840,CONSISTENT,1000,1530,0
17850,CONSISTENT,0,703,0
17860,CONSISTENT,1000,1073,0
17870,TORN,1000,1465,
17880,CONSISTENT,0,668,0
17890,TORN,1000,1048,
17900,CONSISTENT,1000,1399,0
17910,CONSISTENT,1000,1783,0
17920,CONSISTENT,0,986,0
17930,CONSISTENT,1000,1380,0
17940,CONSISTENT,0,750,0
17950,CONSISTENT,0,911,0
17960,CONSISTENT,1000,1288,0
17970,CONSISTENT,0,605,0
17980,TORN,0,868,
17990,TORN,1000,1262,
18000,CONSISTENT,0,454,0
18010,CONSISTENT,0,706,0
18020,TORN,1000,1090,
18030,CONSISTENT,1000,1481,0
18040,CONSISTENT,0,679,0
18050,CONSISTENT,1000,1028,0
18060,TORN,1000,1406,
18070,CONSISTENT,1000,1785,0
18080,CONSISTENT,0,981,0
18090,CONSISTENT,1000,1373,0
18100,CONSISTENT,1000,1742,0
18110,TORN,0,912,
18120,CONSISTENT,1000,1294,0
18130,CONSISTENT,0,656,0
18140,TORN,0,868,
18150,CONSISTENT,1000,1252,0
18160,CONSISTENT,0,541,0
18170,CONSISTENT,0,803,0
18180,TORN,1000,1189,
18190,TORN,1000,1575,
18200,CONSISTENT,0,873,0
18210,CONSISTENT,1000,1119,0
18220,CONSISTENT,1000,1504,0
18230,CONSISTENT,0,738,0
18240,TORN,1000,1081,
18250,CONSISTENT,1000,1459,0
18260,CONSISTENT,0,619,0
18270,CONSISTENT,1000,1001,0
18280,CONSISTENT,1000,1380,0
18290,CONSISTENT,0,752,0
18300,CONSISTENT,0,953,0
18310,TORN,1000,1192,
18320,CONSISTENT,0,553,0
18330,CONSISTENT,0,781,0
18340,CONSISTENT,1000,1162,0
18350,CONSISTENT,1000,1543,0
18360,CONSISTENT,0,889,0
18370,CONSISTENT,1000,1086,0
18380,CONSISTENT,1000,1474,0
18390,CONSISTENT,0,732,0
18400,CONSISTENT,1000,1053,0
18410,CONSISTENT,1000,1433,0
18420,CONSISTENT,0,588,0
18430,CONSISTENT,0,971,0
18440,CONSISTENT,1000,1352,0
18450,CONSISTENT,1000,1730,0
18460,CONSISTENT,0,929,0
18470,CONSISTENT,1000,1268,0
18480,CONSISTENT,1000,1649,0
18490,CONSISTENT,0,845,0
18500,CONSISTENT,1000,1229,0
18510,CONSISTENT,0,587,0
18520,CONSISTENT,0,819,0
18530,CONSISTENT,1000,1165,0
18540,CONSISTENT,1000,1548,0
18550,CONSISTENT,1000,1933,0
18560,CONSISTENT,1000,1133,0
18570,CONSISTENT,1000,1514,0
18580,TORN,0,711,
18590,TORN,1000,1066,
18600,CONSISTENT,1000,1454,0
18610,CONSISTENT,0,540,0
18620,CONSISTENT,0,916,0
18630,CONSISTENT,1000,1259,0
18640,TORN,1000,1641,
18650,TORN,0,838,
18660,CONSISTENT,1000,1219,0
18670,CONSISTENT,1000,1585,0
18680,CONSISTENT,0,777,0
18690,TORN,1000,1117,
18700,CONSISTENT,0,475,0
18710,CONSISTENT,0,717,0
18720,CONSISTENT,1000,1098,0
18730,CONSISTENT,1000,1480,0
18740,CONSISTENT,1000,1816,0
18750,CONSISTENT,1000,1015,0
18760,CONSISTENT,1000,1393,0
18770,CONSISTENT,0,678,0
18780,CONSISTENT,0,971,0
18790,CONSISTENT,1000,1314,0
18800,CONSISTENT,0,568,0
18810,CONSISTENT,0,898,0
18820,CONSISTENT,1000,1271,0
18830,CONSISTENT,1000,1643,0
18840,CONSISTENT,0,870,0
18850,TORN,1000,1197,
18860,TORN,1000,1564,
18870,CONSISTENT,0,757,0
18880,TORN,1000,1131,
18890,CONSISTENT,1000,1468,0
18900,CONSISTENT,0,665,0
18910,CONSISTENT,0,930,0
18920,CONSISTENT,1000,1302,0
18930,CONSISTENT,1000,1678,0
18940,TORN,0,838,
18950,CONSISTENT,1000,1220,0
18960,CONSISTENT,0,540,0
18970,TORN,0,807,
18980,CONSISTENT,1000,1182,0
18990,CONSISTENT,1000,1526,0
19000,CONSISTENT,0,880,0
19010,CONSISTENT,1000,1103,0
19020,CONSISTENT,1000,1474,0
19030,CONSISTENT,0,721,0
19040,CONSISTENT,1000,1022,0
19050,CONSISTENT,1000,1406,0
19060,CONSISTENT,0,604,0
19070,TORN,0,987,
19080,CONSISTENT,1000,1358,0
19090,TORN,1000,1706,
19100,CONSISTENT,0,912,0
19110,CONSISTENT,1000,1285,0
19120,TORN,1000,1652,
19130,CONSISTENT,0,853,0
19140,CONSISTENT,1000,1195,0
19150,CONSISTENT,0,566,0
19160,CONSISTENT,0,770,0
19170,CONSISTENT,1000,1158,0
19180,CONSISTENT,1000,1540,0
19190,CONSISTENT,0,886,0
19200,CONSISTENT,1000,1084,0
19210,CONSISTENT,1000,1345,0
19220,TORN,0,538,
19230,CONSISTENT,0,913,0
19240,CONSISTENT,1000,1292,0
19250,CONSISTENT,1000,1637,0
19260,CONSISTENT,0,918,0
19270,CONSISTENT,1000,1191,0
19280,CONSISTENT,1000,1570,0
19290,CONSISTENT,0,772,0
19300,CONSISTENT,1000,1108,0
19310,TORN,1000,1491,
19320,CONSISTENT,0,681,0
19330,CONSISTENT,1000,1055,0
19340,CONSISTENT,0,431,0
19350,CONSISTENT,0,585,0
19360,TORN,0,968,
19370,CONSISTENT,1000,1344,0
19380,CONSISTENT,1000,1729,0
19390,CONSISTENT,0,921,0
19400,CONSISTENT,1000,1259,0
19410,CONSISTENT,0,629,0
19420,CONSISTENT,0,821,0
19430,CONSISTENT,1000,1202,0
19440,CONSISTENT,1000,1576,0
19450,CONSISTENT,0,895,0
19460,TORN,1000,1111,
19470,CONSISTENT,1000,1481,0
19480,CONSISTENT,0,772,0
19490,TORN,1000,1054,
19500,CONSISTENT,1000,1406,0
19510,CONSISTENT,0,462,0
19520,CONSISTENT,0,836,0
19530,CONSISTENT,1000,1214,0
19540,CONSISTENT,1000,1578,0
19550,TORN,0,768,
19560,CONSISTENT,1000,1111,0
19570,CONSISTENT,1000,1480,0
19580,CONSISTENT,0,670,0
19590,CONSISTENT,1000,1044,0
19600,CONSISTENT,1000,1416,0
19610,CONSISTENT,1000,1748,0
19620,CONSISTENT,0,947,0
19630,TORN,1000,1322,
19640,CONSISTENT,1000,1699,0
19650,CONSISTENT,0,898,0
19660,CONSISTENT,1000,1242,0
19670,CONSISTENT,0,608,0
19680,CONSISTENT,0,823,0
19690,CONSISTENT,1000,1200,0
19700,CONSISTENT,1000,1581,0
19710,CONSISTENT,0,912,0
19720,CONSISTENT,1000,1108,0
19730,CONSISTENT,1000,1482,0
19740,CONSISTENT,0,773,0
19750,CONSISTENT,1000,1051,0
19760,CONSISTENT,1000,1435,0
19770,CONSISTENT,0,635,0
19780,CONSISTENT,0,974,0
19790,CONSISTENT,1000,1357,0
19800,CONSISTENT,0,561,0
19810,CONSISTENT,0,827,0
19820,CONSISTENT,1000,1173,0
19830,CONSISTENT,1000,1548,0
19840,CONSISTENT,0,749,0
19850,CONSISTENT,1000,1116,0
19860,CONSISTENT,1000,1497,0
19870,CONSISTENT,1000,1841,0
19880,TORN,1000,1044,
19890,CONSISTENT,1000,1420,0
19900,CONSISTENT,0,763,0
19910,CONSISTENT,1000,1007,0
19920,CONSISTENT,1000,1351,0
19930,CONSISTENT,0,654,0
19940,CONSISTENT,0,906,0
19950,TORN,1000,1274,
19960,CONSISTENT,0,566,0
19970,CONSISTENT,0,844,0
19980,CONSISTENT,1000,1184,0
19990,CONSISTENT,1000,1567,0
20000,CONSISTENT,0,774,0
20010,CONSISTENT,1000,1142,0
20020,TORN,1000,1509,
20030,CONSISTENT,0,670,0
20040,CONSISTENT,1000,1039,0
20050,CONSISTENT,1000,1410,0
20060,CONSISTENT,1000,1785,0
20070,CONSISTENT,0,987,0
20080,CONSISTENT,1000,1357,0
20090,CONSISTENT,1000,1691,0
20100,CONSISTENT,0,881,0
20110,CONSISTENT,1000,1145,0
20120,CONSISTENT,1000,1519,0
20130,CONSISTENT,0,872,0
20140,TORN,1000,1058,
20150,CONSISTENT,1000,1427,0
20160,CONSISTENT,0,684,0
20170,CONSISTENT,1000,1005,0
20180,CONSISTENT,1000,1382,0
20190,CONSISTENT,0,562,0
20200,CONSISTENT,0,908,0
20210,CONSISTENT,1000,1286,0
20220,CONSISTENT,1000,1655,0
20230,CONSISTENT,0,859,0
20240,TORN,1000,1235,
20250,CONSISTENT,1000,1563,0
20260,CONSISTENT,0,765,0
20270,CONSISTENT,1000,1147,0
20280,CONSISTENT,0,517,0
20290,CONSISTENT,0,720,0
20300,CONSISTENT,1000,1058,0
20310,CONSISTENT,1000,1427,0
20320,CONSISTENT,1000,1787,0
20330,CONSISTENT,0,977,0
20340,CONSISTENT,1000,1343,0
20350,CONSISTENT,0,638,0
20360,CONSISTENT,0,881,0
20370,CONSISTENT,1000,1255,0
20380,CONSISTENT,1000,1625,0
20390,CONSISTENT,0,910,0
20400,CONSISTENT,1000,1181,0
20410,CONSISTENT,1000,1416,0
20420,CONSISTENT,0,606,0
20430,CONSISTENT,0,987,0
20440,CONSISTENT,1000,1356,0
20450,CONSISTENT,1000,1733,0
20460,CONSISTENT,0,905,0
20470,CONSISTENT,1000,1257,0
20480,CONSISTENT,1000,1638,0
20490,TORN,0,839,
20500,TORN,1000,1213,
20510,TORN,1000,1553,
20520,CONSISTENT,0,750,0
20530,CONSISTENT,1000,1120,0
20540,CONSISTENT,1000,1506,0
20550,CONSISTENT,1000,1879,0
20561,CONSISTENT,1000,1074,0
20570,CONSISTENT,0,395,0
20580,CONSISTENT,0,622,0
20590,CONSISTENT,1000,1001,0
20600,CONSISTENT,1000,1369,0
20610,CONSISTENT,0,592,0
20620,TORN,0,896,
20630,CONSISTENT,1000,1273,0
20640,CONSISTENT,1000,1639,0
20650,CONSISTENT,0,907,0
20660,CONSISTENT,1000,1215,0
20670,TORN,1000,1545,
20680,CONSISTENT,0,743,0
20690,CONSISTENT,1000,1123,0
20700,CONSISTENT,1000,1488,0
20710,CONSISTENT,0,593,0
20720,CONSISTENT,0,951,0
20730,CONSISTENT,1000,1287,0
20740,CONSISTENT,1000,1661,0
20750,CONSISTENT,0,852,0
20760,CONSISTENT,1000,1226,0
20770,CONSISTENT,0,549,0
20781,CONSISTENT,0,790,0
20790,CONSISTENT,1000,1131,0
20800,CONSISTENT,1000,1501,0
20810,CONSISTENT,0,878,0
20820,CONSISTENT,1000,1076,0
20830,CONSISTENT,1000,1454,0
20840,CONSISTENT,0,701,0
20850,CONSISTENT,0,983,0
20860,CONSISTENT,1000,1363,0
20870,CONSISTENT,0,551,0
20880,CONSISTENT,0,930,0
20890,CONSISTENT,1000,1266,0
20900,CONSISTENT,1000,1634,0
20910,CONSISTENT,0,840,0
20920,CONSISTENT,1000,1207,0
20930,CONSISTENT,1000,1567,0
20940,TORN,0,765,
20950,TORN,1000,1106,
20960,TORN,1000,1473,
20970,CONSISTENT,0,668,0
20980,CONSISTENT,1000,1048,0
20990,CONSISTENT,1000,1423,0
21000,CONSISTENT,1000,1762,0
21010,TORN,0,849,
21020,CONSISTENT,1000,1229,0
21030,CONSISTENT,1000,1594,0
21040,CONSISTENT,0,843,0
21050,TORN,1000,1123,
21060,CONSISTENT,1000,1501,0
21070,CONSISTENT,0,752,0
21080,CONSISTENT,1000,1065,0
21090,CONSISTENT,1000,1400,0
21100,TORN,0,594,
21110,CONSISTENT,0,971,0
21120,CONSISTENT,1000,1344,0
21130,CONSISTENT,1000,1706,0
21140,TORN,0,896,
21150,CONSISTENT,1000,1236,0
21160,CONSISTENT,1000,1617,0
21170,CONSISTENT,0,817,0
21180,CONSISTENT,1000,1184,0
21190,CONSISTENT,0,517,0
21200,CONSISTENT,0,708,0
21210,CONSISTENT,1000,1083,0
21220,CONSISTENT,1000,1450,0
21230,CONSISTENT,0,820,0
21240,CONSISTENT,1000,1015,0
21250,CONSISTENT,1000,1344,0
21260,CONSISTENT,0,620,0
21270,TORN,0,904,
21280,CONSISTENT,1000,1273,0
21290,CONSISTENT,1000,1640,0
21300,CONSISTENT,0,870,0
21310,CONSISTENT,1000,1121,0
21320,CONSISTENT,0,364,0
21330,CONSISTENT,0,699,0
21340,CONSISTENT,1000,1067,0
21350,TORN,1000,1443,
21360,CONSISTENT,0,753,0
21370,TORN,0,967,
21380,CONSISTENT,1000,1338,0
21390,TORN,1000,1715,
21400,CONSISTENT,0,907,0
21410,CONSISTENT,1000,1240,0
21420,CONSISTENT,0,573,0
21430,CONSISTENT,0,807,0
21440,CONSISTENT,1000,1177,0
21450,CONSISTENT,1000,1544,0
21460,CONSISTENT,0,871,0
21470,CONSISTENT,1000,1059,0
21480,TORN,1000,1430,
21490,CONSISTENT,0,665,0
21500,CONSISTENT,0,984,0
21510,CONSISTENT,1000,1309,0
21520,CONSISTENT,0,602,0
21530,CONSISTENT,0,876,0
21540,CONSISTENT,1000,1244,0
21550,CONSISTENT,1000,1611,0
21560,TORN,0,806,
21570,CONSISTENT,1000,1137,0
21580,CONSISTENT,1000,1512,0
21590,CONSISTENT,0,696,0
21600,CONSISTENT,1000,1065,0
21610,TORN,1000,1330,
21620,CONSISTENT,1000,1668,0
21630,CONSISTENT,0,858,0
21640,TORN,1000,1242,
21650,CONSISTENT,0,505,0
21660,CONSISTENT,0,806,0
21670,TORN,1000,1138,
21680,TORN,1000,1497,
21690,CONSISTENT,0,792,0
21700,CONSISTENT,1000,1062,0
21710,CONSISTENT,1000,1434,0
21720,CONSISTENT,0,628,0
21730,CONSISTENT,0,959,0
21740,TORN,1000,1335,
21750,CONSISTENT,0,634,0
21760,CONSISTENT,0,901,0
21770,CONSISTENT,1000,1235,0
21780,CONSISTENT,1000,1597,0
21790,CONSISTENT,0,793,0
21800,CONSISTENT,1000,1164,0
21810,CONSISTENT,1000,1529,0
21820,CONSISTENT,0,682,0
21830,CONSISTENT,1000,1049,0
21840,CONSISTENT,1000,1425,0
21850,CONSISTENT,1000,1790,0
21860,CONSISTENT,0,979,0
21870,CONSISTENT,1000,1330,0
21880,CONSISTENT,0,652,0
21890,CONSISTENT,0,842,0
21900,CONSISTENT,1000,1219,0
21910,CONSISTENT,0,299,0
21920,CONSISTENT,0,659,0
21930,TORN,0,988,
21940,CONSISTENT,1000,1357,0
21950,CONSISTENT,0,547,0
21960,CONSISTENT,0,917,0
21970,CONSISTENT,1000,1274,0
21980,CONSISTENT,1000,1645,0
21990,CONSISTENT,0,839,0
22000,CONSISTENT,1000,1181,0
22010,CONSISTENT,1000,1557,0
22020,CONSISTENT,0,742,0
22030,CONSISTENT,1000,1124,0
22040,CONSISTENT,1000,1451,0
22050,CONSISTENT,0,638,0
22060,CONSISTENT,1000,1005,0
22070,TORN,1000,1379,
22080,CONSISTENT,0,739,0
22090,TORN,0,911,
22100,TORN,1000,1281,
22110,CONSISTENT,0,537,0
22120,CONSISTENT,0,842,0
22130,CONSISTENT,1000,1208,0
22140,TORN,1000,1580,
22150,CONSISTENT,0,842,0
22160,CONSISTENT,1000,1108,0
22170,CONSISTENT,1000,1470,0
22180,CONSISTENT,0,648,0
22190,CONSISTENT,1000,1020,0
22200,CONSISTENT,1000,1352,0
22210,CONSISTENT,1000,1614,0
22220,CONSISTENT,0,798,0
22230,CONSISTENT,1000,1162,0
22240,TORN,1000,1516,
22250,TORN,0,673,
22260,CONSISTENT,1000,1029,0
22270,CONSISTENT,1000,1395,0
22280,CONSISTENT,1000,1766,0
22290,CONSISTENT,0,953,0
22300,CONSISTENT,1000,1287,0
22310,TORN,1000,1647,
22320,CONSISTENT,0,846,0
22330,CONSISTENT,1000,1210,0
22340,CONSISTENT,0,485,0
22350,CONSISTENT,0,784,0
22360,TORN,1000,1120,
22370,CONSISTENT,1000,1496,0
22380,CONSISTENT,0,811,0
22390,CONSISTENT,1000,1051,0
22400,CONSISTENT,1000,1382,0
22410,CONSISTENT,0,615,0
22420,CONSISTENT,0,942,0
22430,CONSISTENT,1000,1298,0
22440,CONSISTENT,1000,1658,0
22450,CONSISTENT,0,884,0
22460,CONSISTENT,1000,1183,0
22470,CONSISTENT,1000,1549,0
22480,CONSISTENT,0,744,0
22490,CONSISTENT,1000,1105,0
22500,CONSISTENT,1000,1463,0
22510,CONSISTENT,0,518,0
22520,TORN,0,883,
22530,CONSISTENT,1000,1245,0
22540,TORN,1000,1612,
22550,CONSISTENT,0,810,0
22560,CONSISTENT,1000,1141,0
22570,CONSISTENT,1000,1516,0
22580,CONSISTENT,0,724,0
22590,CONSISTENT,1000,1082,0
22600,CONSISTENT,1000,1461,0
22611,CONSISTENT,0,799,0
22620,CONSISTENT,0,967,0
22630,CONSISTENT,1000,1329,0
22640,CONSISTENT,0,578,0
22650,TORN,0,881,
22660,CONSISTENT,1000,1243,0
22670,CONSISTENT,1000,1573,0
22680,CONSISTENT,0,891,0
22690,CONSISTENT,1000,1127,0
22700,TORN,1000,1486,
22710,CONSISTENT,0,676,0
22721,CONSISTENT,1000,1041,0
22730,CONSISTENT,1000,1369,0
22740,CONSISTENT,0,564,0
22750,CONSISTENT,0,932,0
22760,CONSISTENT,1000,1290,0
22770,TORN,1000,1657,
22780,CONSISTENT,0,816,0
22790,CONSISTENT,1000,1182,0
22800,CONSISTENT,1000,1542,0
22810,CONSISTENT,0,618,0
22820,CONSISTENT,0,992,0
22831,CONSISTENT,1000,1354,0
22840,CONSISTENT,0,650,0
22850,CONSISTENT,0,875,0
22860,CONSISTENT,1000,1238,0
22870,CONSISTENT,1000,1611,0
22880,CONSISTENT,0,930,0
22890,CONSISTENT,1000,1129,0
22900,CONSISTENT,1000,1492,0
22910,CONSISTENT,0,686,0
22920,TORN,1000,1042,
22930,CONSISTENT,1000,1413,0
22940,CONSISTENT,0,563,0
22950,CONSISTENT,0,920,0
22960,TORN,1000,1295,
22970,CONSISTENT,1000,1650,0
22980,TORN,0,843,
22990,CONSISTENT,1000,1174,0
23000,CONSISTENT,1000,1541,0
23010,CONSISTENT,0,737,0
23020,CONSISTENT,1000,1095,0
23030,TORN,1000,1459,
23040,CONSISTENT,1000,1821,0
23050,CONSISTENT,0,980,0
23060,CONSISTENT,1000,1344,0
23070,CONSISTENT,0,665,0
23080,TORN,0,884,
23090,CONSISTENT,1000,1247,0
23100,CONSISTENT,0,419,0
23110,CONSISTENT,0,666,0
23120,CONSISTENT,1000,1026,0
23130,TORN,1000,1388,
23140,CONSISTENT,0,579,0
23150,CONSISTENT,0,902,0
23160,CONSISTENT,1000,1263,0
23170,CONSISTENT,1000,1628,0
23180,CONSISTENT,0,816,0
23190,CONSISTENT,1000,1183,0
23200,CONSISTENT,1000,1504,0
23210,CONSISTENT,0,703,0
23220,CONSISTENT,1000,1073,0
23230,CONSISTENT,1000,1433,0
23240,CONSISTENT,1000,1799,0
23250,CONSISTENT,0,948,0
23260,CONSISTENT,1000,1315,0
23270,CONSISTENT,0,596,0
23280,CONSISTENT,0,867,0
23290,CONSISTENT,1000,1234,0
23300,CONSISTENT,1000,1597,0
23310,CONSISTENT,0,745,0
23320,CONSISTENT,1000,1115,0
23330,CONSISTENT,1000,1476,0
23340,CONSISTENT,0,693,0
23350,CONSISTENT,1000,1035,0
23360,CONSISTENT,1000,1362,0
23370,CONSISTENT,0,543,0
23380,CONSISTENT,0,909,0
23390,CONSISTENT,1000,1266,0
23400,CONSISTENT,1000,1606,0
23410,TORN,0,666,
23420,CONSISTENT,1000,1024,0
23430,CONSISTENT,1000,1372,0
23440,CONSISTENT,1000,1735,0
23450,TORN,0,925,
23460,CONSISTENT,1000,1252,0
23470,CONSISTENT,1000,1609,0
23480,CONSISTENT,0,797,0
23490,CONSISTENT,1000,1164,0
23500,CONSISTENT,0,455,0
23510,CONSISTENT,0,708,0
23520,CONSISTENT,1000,1030,0
23530,CONSISTENT,1000,1385,0
23540,CONSISTENT,0,711,0
23550,TORN,0,936,
23560,CONSISTENT,1000,1306,0
23570,CONSISTENT,0,509,0
23580,CONSISTENT,0,824,0
23590,TORN,1000,1192,
23600,CONSISTENT,1000,1555,0
23610,CONSISTENT,0,795,0
23620,TORN,1000,1062,
23630,CONSISTENT,1000,1427,0
23640,TORN,0,617,
23650,CONSISTENT,0,988,0
23660,CONSISTENT,1000,1343,0
23670,CONSISTENT,1000,1670,0
23680,TORN,0,855,
23690,CONSISTENT,1000,1218,0
23700,CONSISTENT,1000,1565,0
23710,CONSISTENT,0,658,0
23720,CONSISTENT,0,986,0
23730,CONSISTENT,1000,1354,0
23740,TORN,1000,1708,
23750,TORN,0,902,
23760,CONSISTENT,1000,1268,0
23770,CONSISTENT,0,527,0
23780,CONSISTENT,0,786,0
23790,CONSISTENT,1000,1150,0
23800,CONSISTENT,1000,1523,0
23810,CONSISTENT,0,816,0
23820,CONSISTENT,1000,1052,0
23830,CONSISTENT,1000,1415,0
23840,CONSISTENT,0,622,0
23850,CONSISTENT,0,980,0
23860,CONSISTENT,1000,1345,0
23871,TORN,1000,1707,
23880,CONSISTENT,0,888,0
23890,CONSISTENT,1000,1231,0
23900,CONSISTENT,1000,1586,0
23910,CONSISTENT,0,787,0
23920,CONSISTENT,1000,1109,0
23930,TORN,1000,1470,
