epoch,entered_index,stamped_bytes,refs_at_entry,has_exit_row,exit_kind_variant,unclassified_exit,class_a,class_b,class_c,class_d,class_e,class_f
789,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
790,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
791,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
792,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
793,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
794,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
795,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
796,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
797,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
798,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
799,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
800,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
801,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
802,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
803,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
804,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
805,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
806,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
807,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
808,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
809,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
810,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
811,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
812,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
813,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
814,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
815,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
816,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
817,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
818,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
819,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
820,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
821,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
822,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
823,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
824,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
825,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
826,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
827,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
828,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
829,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
830,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
831,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
832,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
833,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
834,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
835,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
836,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
837,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
838,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
839,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
840,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
841,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
842,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
843,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
844,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
845,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
846,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
847,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
848,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
849,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
850,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
851,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
852,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
853,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
854,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
855,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
856,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
857,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
858,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
859,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
860,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
861,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
862,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
863,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
864,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
865,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
866,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
867,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
868,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
869,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
870,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
871,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
872,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
873,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
874,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
875,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
876,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
877,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
878,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
879,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
880,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
881,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
882,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
883,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
884,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
885,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
886,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
887,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
888,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
889,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
890,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
891,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
892,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
893,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
894,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
895,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
896,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
897,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
898,true,23000,1000,true,"drainedByPrune",0,0,0,1,0,0,0
899,true,23000,1000,false,"",0,0,0,0,0,1,0
