elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes,phys_footprint_mb,phys_footprint_peak_mb,reclaimable_mb,compressed_mb,conj_snapshots_total,conj_current_epoch,conj_ceiling,conj_durable_watermark,durable_watermark_lag,claims,claim_lag_p50,claim_lag_p99,claim_lag_max,ret_epochs_claim_only,ret_epochs_durability_only,ret_epochs_both,ret_epochs_neither,ret_refs_claim_only,ret_refs_durability_only,ret_refs_both,ret_refs_neither,ret_stamped_bytes,ret_epochs_unslotted,ret_refs_open_epoch,ret_stamped_bytes_open_epoch,indexed_refs,considered_total,dropped_total,matched_nothing_total,absent_total,bytes_freed_total,removed_refs_observed_total,removed_bytes_observed_total,stamped_bytes_total,clean_mb
9900,8266.906,3.066,117.027,120.094,37168,5440.213,5527.681,2831.953,5.812,2143,357,357,356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,874,20102,874,354000,354000,0,0,7979358,355000,8002358,8002358,6.516
9960,8304.188,3.180,121.027,124.203,44160,5484.416,5527.681,2825.062,5.812,2156,359,359,357,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,920,21160,1920,356000,356000,0,0,8025358,356000,8025358,8048358,6.516
10020,8314.844,3.156,121.027,124.184,39974,5495.041,5527.681,2825.062,5.812,2169,362,362,360,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,97,2231,1097,358000,358000,0,0,8071358,359000,8094358,8117358,6.516
10080,8328.016,3.391,121.027,124.418,29647,5508.181,5527.681,2825.062,5.781,2182,364,364,362,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,289,6647,1289,361000,361000,0,0,8140358,361000,8140358,8163358,6.516
10140,8358.562,3.219,121.027,124.246,33097,5538.697,5538.697,2825.062,5.734,2195,366,366,364,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,439,10097,1439,363000,363000,0,0,8186358,363000,8186358,8209358,6.516
10200,8414.594,3.344,121.027,124.371,36386,5594.713,5594.713,2825.062,5.734,2208,368,368,366,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,582,13386,1582,365000,365000,0,0,8232358,365000,8232358,8255358,6.516
10260,8443.391,3.152,125.027,128.184,37536,5623.525,5623.525,2825.062,5.734,2221,370,370,368,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,631,14513,1631,367000,367000,0,0,8278358,367000,8278358,8301358,6.516
10320,8464.609,3.262,125.027,128.293,41285,5644.713,5644.713,2825.062,5.703,2234,372,372,370,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,795,18285,1795,369000,369000,0,0,8324358,369000,8324358,8347358,6.516
10380,8502.859,3.332,125.027,128.355,25392,5682.900,5682.900,2825.062,5.656,2247,374,374,373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,998,22954,998,371000,371000,0,0,8370358,372000,8393358,8393358,6.516
10440,8532.469,3.309,125.027,128.336,25921,5712.509,5712.509,2825.062,5.656,2260,377,377,375,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,127,2921,1127,374000,374000,0,0,8439358,374000,8439358,8462358,6.516
10500,8532.609,3.254,125.027,128.281,29831,5712.650,5712.650,2825.062,5.656,2273,379,379,377,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,297,6831,1297,376000,376000,0,0,8485358,376000,8485358,8508358,6.516
10561,8563.078,3.387,125.027,128.414,31280,5743.744,5743.744,2824.375,5.594,2286,381,381,379,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,360,8280,1360,378000,378000,0,0,8531358,378000,8531358,8554358,6.516
10620,8596.656,3.156,125.027,128.188,34592,5777.322,5777.322,2824.375,5.578,2299,383,383,381,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,504,11592,1504,380000,380000,0,0,8577358,380000,8577358,8600358,6.516
10680,8621.406,3.234,125.027,128.258,36800,5802.072,5802.072,2824.375,5.578,2312,385,385,384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,684,15732,684,382000,382000,0,0,8623358,383000,8646358,8646358,6.516
10740,8632.328,3.230,129.027,132.262,42573,5812.994,5812.994,2824.375,5.578,2325,387,387,385,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,851,19573,1851,384000,384000,0,0,8669358,384000,8669358,8692358,6.516
10800,8696.484,3.207,129.027,132.238,35903,5877.088,5877.088,2824.375,5.531,2338,390,389,388,2,1,1,1,1,0,0,1,0,0,0,1000,0,23000,0,11,253,1011,386000,386000,0,0,8715358,387000,8738358,8761358,6.516
10860,8696.156,3.312,129.027,132.340,25116,5911.009,5911.009,2790.109,5.516,2351,392,392,390,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,92,2116,1092,389000,389000,0,0,8784358,389000,8784358,8807358,6.516
10920,8697.391,3.344,129.027,132.371,29440,5912.244,5912.244,2790.109,5.516,2364,394,394,392,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,280,6440,1280,391000,391000,0,0,8830358,391000,8830358,8853358,6.516
10980,8734.844,3.312,129.027,132.340,33488,5967.103,5967.103,2772.719,5.516,2377,396,396,394,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,456,10488,1456,393000,393000,0,0,8876358,393000,8876358,8899358,6.516
11040,8763.547,3.367,129.027,132.398,36570,6003.431,6003.431,2765.047,5.469,2390,398,398,396,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,590,13570,1590,395000,395000,0,0,8922358,395000,8922358,8945358,6.516
11100,8755.312,3.086,129.027,132.113,41170,6035.713,6035.713,2724.531,5.453,2403,400,400,399,1,1,0,0,0,0,0,0,1,0,0,0,1000,23000,0,790,18170,1790,397000,397000,0,0,8968358,397000,8968358,8991358,6.516
