elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes,phys_footprint_mb,phys_footprint_peak_mb,reclaimable_mb,compressed_mb,conj_snapshots_total,conj_current_epoch,conj_ceiling,conj_durable_watermark,durable_watermark_lag,claims,claim_lag_p50,claim_lag_p99,claim_lag_max,ret_epochs_claim_only,ret_epochs_durability_only,ret_epochs_both,ret_epochs_neither,ret_refs_claim_only,ret_refs_durability_only,ret_refs_both,ret_refs_neither,ret_stamped_bytes,ret_epochs_unslotted,ret_refs_open_epoch,ret_stamped_bytes_open_epoch,indexed_refs,considered_total,dropped_total,matched_nothing_total,absent_total,bytes_freed_total,removed_refs_observed_total,removed_bytes_observed_total,stamped_bytes_total,clean_mb
8040,5655.922,3.227,105.027,108.254,42159,5370.335,5370.335,356.406,73.062,1741,293,293,291,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,243,5589,1243,289000,289000,0,0,6484354,290000,6507354,6530354,6.453
8100,5707.531,3.387,105.027,108.418,33074,5422.195,5422.195,356.406,73.281,1753,295,295,293,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,437,10051,1437,292000,292000,0,0,6553354,292000,6553354,6576354,6.453
8160,5741.203,3.219,105.027,108.246,35926,5455.741,5455.741,356.406,73.141,1767,297,297,295,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,562,12926,1562,294000,294000,0,0,6599354,294000,6599354,6622354,6.453
8220,5793.078,3.336,105.027,108.371,41469,5507.460,5507.460,356.406,72.969,1780,299,299,297,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,803,18469,1803,296000,296000,0,0,6645354,296000,6645354,6668354,6.453
8280,5868.422,3.164,105.027,108.188,39284,5599.335,5599.335,341.078,74.125,1792,301,301,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,985,22655,985,298000,298000,0,0,6691354,299000,6714354,6714354,6.453
8340,5895.219,3.410,105.027,108.438,28037,5626.007,5626.007,341.078,73.984,1805,304,304,302,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,219,5037,1219,301000,301000,0,0,6760354,301000,6760354,6783354,6.453
8401,5929.719,3.207,105.027,108.234,33005,5660.304,5660.304,341.078,73.766,1819,306,306,304,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,435,10005,1435,303000,303000,0,0,6806354,303000,6806354,6829354,6.453
8460,5955.812,3.512,105.027,108.551,34477,5686.179,5686.179,341.078,73.547,1831,308,308,306,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,498,11454,1498,305000,305000,0,0,6852354,305000,6852354,6875354,6.453
8520,6000.031,3.227,105.027,108.254,30659,5732.585,5732.585,340.000,74.625,1844,310,310,309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,740,17020,740,307000,307000,0,0,6898354,308000,6921354,6921354,6.453
8581,6022.109,3.223,105.027,108.250,45103,5754.851,5754.851,340.000,74.359,1857,312,312,310,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,961,22103,1961,309000,309000,0,0,6944354,309000,6944354,6967354,6.453
8640,6072.656,3.199,105.027,108.227,41285,5804.867,5804.867,340.000,74.250,1870,315,315,313,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,152,3496,1152,311000,311000,0,0,6990354,312000,7013354,7036354,6.453
8700,6142.250,3.371,105.027,108.395,31648,5915.648,5915.648,302.531,77.953,1883,317,317,315,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,376,8648,1376,314000,314000,0,0,7059354,314000,7059354,7082354,6.453
8760,6048.859,3.258,105.027,108.285,34293,5991.585,5991.585,145.422,90.156,1896,319,319,317,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,491,11293,1491,316000,316000,0,0,7105354,316000,7105354,7128354,6.453
8820,6060.469,3.277,105.027,108.305,38732,6002.960,6002.960,145.422,89.922,1909,321,321,319,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,684,15732,1684,318000,318000,0,0,7151354,318000,7151354,7174354,6.453
8880,6085.344,3.309,105.027,108.336,33442,6027.601,6027.601,145.422,89.688,1922,323,323,322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,926,21298,926,320000,320000,0,0,7197354,321000,7220354,7220354,6.453
8940,6106.922,3.355,105.027,108.387,25461,6050.242,6050.242,143.641,88.953,1935,326,326,324,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,107,2461,1107,323000,323000,0,0,7266354,323000,7266354,7289354,6.453
9000,6124.094,3.309,105.027,108.332,30153,6069.289,6069.289,142.000,89.188,1948,328,328,326,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,311,7153,1311,325000,325000,0,0,7312354,325000,7312354,7335354,6.453
9060,6175.641,3.406,105.027,108.430,32315,6120.273,6120.273,142.000,88.578,1961,330,330,328,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,405,9315,1405,327000,327000,0,0,7358354,327000,7358354,7381354,6.453
9120,6196.781,3.258,105.027,108.289,37467,6142.695,6142.695,141.047,88.906,1974,332,332,330,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,629,14467,1629,329000,329000,0,0,7404354,329000,7404354,7427354,6.453
9180,6195.594,3.266,105.027,108.293,42872,6194.976,6194.976,114.609,115.906,1987,334,334,332,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,864,19872,1864,331000,331000,0,0,7450354,331000,7450354,7473354,6.453
9240,6169.672,3.219,105.027,108.242,37214,6256.898,6256.898,30.859,120.000,2000,337,337,335,2,1,0,0,0,0,1,0,0,0,1000,0,0,23000,0,67,1541,1067,333000,333000,0,0,7496354,334000,7519354,7542354,6.453
