elapsed_secs,rss_mb,wal_mb,redb_mb,disk_total_mb,tombstone_bytes
21240,8856.562,605.809,223.527,829.344,2723631
21300,10068.875,607.750,223.527,831.285,2748264
21360,10016.219,609.273,223.527,832.812,2759948
21420,8530.781,610.996,223.527,834.504,2782626
21480,9654.297,612.613,223.527,836.133,2793873
21540,9590.125,614.445,227.527,841.980,2819058
21600,9613.609,615.902,227.527,843.414,2829937
21660,9509.750,617.562,227.527,845.098,2852431
21720,9595.953,619.258,227.527,846.805,2874580
21780,9427.125,620.746,227.527,848.203,2888702
21840,9701.625,622.656,233.527,856.180,2914416
21901,7931.984,623.938,233.527,857.477,2930470
21960,8361.406,625.535,233.527,859.066,2945236
22020,9029.766,627.383,233.527,860.906,2968420
22080,9101.906,629.047,233.527,862.566,2990017
22140,9436.406,630.426,233.527,863.945,3007244
22200,9400.938,632.250,233.527,865.793,3023988
22260,9223.750,633.906,233.527,867.449,3046413
22320,9694.094,635.465,233.527,869.008,3058074
22380,8769.875,637.113,233.527,870.637,3081695
22440,9456.031,638.688,233.527,872.207,3103982
22500,8855.734,640.129,233.527,873.664,3114700
22560,8928.672,641.734,233.527,875.238,3134388
22620,9557.344,643.551,233.527,877.062,3156215
22680,6370.391,645.027,233.527,878.539,3176570
22740,10705.234,646.418,233.527,879.949,3191106
22800,10163.703,648.398,233.527,881.934,3217234
22860,10495.625,650.117,233.527,883.617,3243132
22920,9960.516,651.742,233.527,885.250,3259738
22980,8960.672,653.121,233.527,886.633,3273101
23040,9125.906,654.812,233.527,888.336,3294100
23100,9790.203,656.504,233.527,890.043,3321286
23160,10588.781,658.125,233.527,891.633,3337455
23220,10781.406,659.988,245.527,905.535,3360041
23280,10789.094,662.156,245.527,907.680,3386284
23340,10846.594,663.977,245.527,909.504,3404385
23400,10563.031,665.555,245.527,911.121,3422440
23460,10348.828,667.746,245.527,913.285,3449971
23520,10633.797,669.500,245.527,915.016,3466945
23580,10701.953,671.375,245.527,916.910,3496730
23640,10546.406,673.191,245.527,918.707,3513221
23700,10559.984,674.801,245.527,920.336,3529137
23760,10172.359,676.715,245.527,922.234,3554322
23820,10270.797,678.547,245.527,924.070,3569433
23880,10036.047,680.164,245.527,925.699,3592456
23940,9703.141,681.957,245.527,927.477,3607199
24000,10143.703,683.500,245.527,929.047,3630015
24060,9644.859,684.902,245.527,930.410,3641262
24120,10216.531,686.738,245.527,932.246,3664193
24180,9919.172,688.434,245.527,933.957,3691218
24241,10303.266,690.051,245.527,935.539,3706329
24300,9718.469,691.812,245.527,937.336,3731790
24360,9775.641,693.238,245.527,938.773,3749040
24420,9687.672,695.074,245.527,940.594,3768498
24480,8189.078,696.469,245.527,941.977,3787910
24540,9836.250,698.121,249.527,947.648,3810841
24600,9613.891,699.527,249.527,949.047,3823284
24660,9914.859,701.453,249.527,950.961,3847526
24720,10015.078,702.863,249.527,952.383,3861602
24780,9035.844,704.598,249.527,954.121,3885338
24840,9880.422,706.281,249.527,955.797,3908982
24900,9108.859,707.840,249.527,957.387,3922828
24960,9919.188,709.520,249.527,959.031,3944563
25020,9768.891,710.961,249.527,960.473,3959145
25080,9822.688,712.805,249.527,962.348,3984353
25140,9648.828,714.297,249.527,963.828,4007560
25200,9435.672,715.855,249.527,965.398,4019336
25260,9042.953,717.621,249.527,967.164,4041531
25320,9608.516,718.945,253.527,972.512,4059724
25380,9807.188,720.902,253.527,974.418,4077986
25440,9529.234,722.203,253.527,975.746,4096662
25500,9630.906,723.801,253.527,977.324,4113613
25560,9701.156,725.527,253.527,979.031,4136521
25620,9246.734,727.133,253.527,980.648,4161568
25680,9033.828,728.500,253.527,982.008,4175966
25740,10216.672,730.203,258.516,988.703,4195102
25800,10188.453,732.102,258.516,990.613,4220287
25860,10225.984,733.629,258.516,992.160,4241815
25920,10008.969,735.383,258.516,993.875,4257662
25980,10064.391,737.066,258.516,995.547,4283123
26040,9794.094,738.695,258.516,997.184,4296923
26100,9395.641,740.332,258.516,998.844,4323028
26160,8970.094,741.750,258.516,1000.262,4334068
26220,9170.016,743.586,258.516,1002.062,4358701
26280,10096.766,745.266,258.516,1003.781,4383702
26340,9918.750,746.629,258.516,1005.168,4398951
26400,9911.672,748.535,258.516,1007.055,4421284
26460,9051.875,749.672,258.516,1008.219,4435498
26520,8780.141,751.379,258.516,1009.895,4457302
26580,9069.875,753.090,258.516,1011.578,4478278
26640,8703.641,754.680,258.516,1013.188,4498564
26700,8516.969,756.309,258.516,1014.812,4517562
26760,9216.078,757.867,258.516,1016.375,4535341
26820,8413.328,759.414,258.516,1017.918,4557743
26880,9525.141,760.949,258.516,1019.457,4577776
26940,9447.266,762.500,258.516,1020.984,4599166
27000,9548.406,763.938,258.516,1022.438,4611655
27060,9291.312,765.672,258.516,1024.195,4632079
27120,9365.422,767.266,258.516,1025.781,4652388
27180,9021.656,768.793,258.516,1027.305,4672030
27240,9231.828,770.438,258.516,1028.953,4691534
27300,9069.250,771.922,258.516,1030.457,4712694
27360,8997.203,773.305,258.516,1031.820,4722722
27420,8953.141,775.113,280.516,1055.629,4743928
27480,8801.984,776.699,280.516,1057.211,4764076
27540,7950.359,778.328,280.516,1058.840,4784753
27600,8146.797,779.836,280.516,1060.355,4804418
27660,11129.172,781.758,280.516,1062.266,4829212
27720,10971.375,783.312,280.516,1063.812,4846140
27780,10999.391,785.293,280.516,1065.801,4876408
27840,11129.984,787.016,280.516,1067.527,4895498
27900,10847.250,788.598,280.516,1069.117,4914013
27960,11308.125,790.488,280.516,1070.973,4941406
28020,10458.406,792.176,280.516,1072.676,4960611
28080,9996.562,793.402,280.516,1073.941,4976412
28140,11905.469,795.684,280.516,1076.199,5005024
28200,11714.109,797.438,280.516,1077.934,5025057
28260,11748.641,799.242,280.516,1079.773,5047873
28320,11763.219,801.367,288.516,1089.879,5076531
28380,11800.234,803.250,288.516,1091.762,5096426
28440,11850.844,805.059,288.516,1093.570,5116873
28500,11679.172,807.090,288.516,1095.590,5149602
28560,11716.469,808.883,288.516,1097.352,5166760
28620,11498.219,810.352,288.516,1098.855,5187000
28680,11717.688,812.371,288.516,1100.855,5207447
28740,11683.016,814.531,288.516,1103.020,5240935
28800,11404.750,816.273,288.516,1104.789,5260186
